,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,150.0,69.0,0,0.4,150,0.23805252699821722,2048
1,302.0,48.0,1,0.4,150,0.4852924630031339,2048
2,454.0,46.0,2,0.4,150,0.749552578003204,2048
3,605.0,46.0,3,0.4,150,1.0004376639990369,2048
4,757.0,44.0,4,0.4,150,1.2435237110039452,2048
5,908.0,44.0,5,0.4,150,1.48881562200404,2048
6,1060.0,39.0,6,0.4,150,1.735309290997975,2048
7,1211.0,39.0,7,0.4,150,1.9797234770012437,2048
8,1362.0,39.0,8,0.4,150,2.2212227990021347,2048
9,1513.0,39.0,9,0.4,150,2.467211936003878,2048
10,1664.0,39.0,10,0.4,150,2.708426340002916,2048
11,1815.0,39.0,11,0.4,150,2.9497546420025174,2048
12,1966.0,39.0,12,0.4,150,3.191979747003643,2048
13,2117.0,39.0,13,0.4,150,3.4339250379998703,2048
14,2268.0,39.0,14,0.4,150,3.6753282159988885,2048
15,2419.0,39.0,15,0.4,150,3.9481964470032835,2048
16,2570.0,39.0,16,0.4,150,4.189587018001475,2048
17,2721.0,39.0,17,0.4,150,4.436044011999911,2048
18,2872.0,39.0,18,0.4,150,4.67563560900453,2048
19,3024.0,37.0,19,0.4,150,4.9182430950022535,2048
20,3176.0,36.0,20,0.4,150,5.159858758001064,2048
21,3327.0,36.0,21,0.4,150,5.400114411000686,2048
22,3478.0,36.0,22,0.4,150,5.6402888919983525,2048
23,3629.0,36.0,23,0.4,150,5.883072363998508,2048
24,3781.0,34.0,24,0.4,150,6.1250858810017235,2048
25,3932.0,34.0,25,0.4,150,6.364781196003605,2048
26,4084.0,33.0,26,0.4,150,6.606539976004569,2048
27,4236.0,32.0,27,0.4,150,6.850808374998451,2048
28,4387.0,32.0,28,0.4,150,7.090932833998522,2048
29,4538.0,32.0,29,0.4,150,7.331300208999892,2048
30,4689.0,32.0,30,0.4,150,7.571316883004329,2048
31,4841.0,31.0,31,0.4,150,7.81456474299921,2048
32,4993.0,30.0,32,0.4,150,8.05659204100084,2048
33,5144.0,30.0,33,0.4,150,8.304089354001917,2048
34,5296.0,28.0,34,0.4,150,8.54812894800125,2048
35,5447.0,28.0,35,0.4,150,8.790421049001452,2048
36,5598.0,28.0,36,0.4,150,9.037562609002634,2048
37,5750.0,27.0,37,0.4,150,9.280603965999035,2048
38,5902.0,26.0,38,0.4,150,9.523230129001604,2048
39,6054.0,24.0,39,0.4,150,9.766402590998041,2048
40,6205.0,24.0,40,0.4,150,10.007846756998333,2048
41,6356.0,24.0,41,0.4,150,10.249205134001386,2048
