,FEvals,Fitness,Iteration,Temperature,Time,max_iters
0,0.0,23.0,0,5,0.00029060099768685177,2048
1,1.0,23.0,1,5,0.005457393002870958,2048
2,3.0,21.0,2,5,0.01032769800076494,2048
3,5.0,21.0,3,5,0.015141165000386536,2048
4,7.0,21.0,4,5,0.015423042001202703,2048
5,9.0,21.0,5,5,0.020301144002587534,2048
6,11.0,19.0,6,5,0.020576957998855505,2048
7,13.0,19.0,7,5,0.020834064001974184,2048
8,15.0,19.0,8,5,0.021105403000547085,2048
9,17.0,19.0,9,5,0.026002913000411354,2048
10,19.0,19.0,10,5,0.02629397899727337,2048
11,21.0,21.0,11,5,0.026550558999588247,2048
12,23.0,21.0,12,5,0.026808698996319436,2048
13,25.0,19.0,13,5,0.02706443399802083,2048
14,27.0,19.0,14,5,0.027326780997100286,2048
15,29.0,21.0,15,5,0.02758067400282016,2048
16,31.0,23.0,16,5,0.027833890002511907,2048
17,33.0,23.0,17,5,0.032784846996946726,2048
18,35.0,23.0,18,5,0.033089712997025345,2048
19,37.0,23.0,19,5,0.03335988100297982,2048
20,39.0,23.0,20,5,0.033617843000683933,2048
21,41.0,23.0,21,5,0.03387248999933945,2048
22,42.0,23.0,22,5,0.0340200169957825,2048
23,44.0,23.0,23,5,0.03428263100067852,2048
24,46.0,25.0,24,5,0.034537405997980386,2048
25,48.0,23.0,25,5,0.03479436999623431,2048
26,50.0,23.0,26,5,0.0350511880023987,2048
27,52.0,23.0,27,5,0.03531841999938479,2048
28,54.0,21.0,28,5,0.03557584100053646,2048
29,56.0,19.0,29,5,0.03583633699599886,2048
30,57.0,19.0,30,5,0.03598493000026792,2048
31,59.0,19.0,31,5,0.03624806099833222,2048
32,60.0,19.0,32,5,0.036399365999386646,2048
33,62.0,21.0,33,5,0.04159834399615647,2048
34,64.0,19.0,34,5,0.04188540399627527,2048
35,66.0,17.0,35,5,0.042163175996392965,2048
36,68.0,17.0,36,5,0.04242933500063373,2048
37,70.0,15.0,37,5,0.042693588002293836,2048
38,72.0,15.0,38,5,0.04295782299595885,2048
39,74.0,15.0,39,5,0.0432252079990576,2048
40,76.0,15.0,40,5,0.04348987899720669,2048
41,78.0,17.0,41,5,0.04375054300180636,2048
42,79.0,17.0,42,5,0.04390325200074585,2048
43,81.0,17.0,43,5,0.044173150999995414,2048
44,83.0,15.0,44,5,0.04443831500248052,2048
45,85.0,17.0,45,5,0.044699206002405845,2048
46,87.0,17.0,46,5,0.04498332899675006,2048
47,89.0,17.0,47,5,0.045257737998326775,2048
48,91.0,19.0,48,5,0.04552022500138264,2048
49,93.0,19.0,49,5,0.045784078996803146,2048
50,95.0,17.0,50,5,0.046049028998822905,2048
51,97.0,15.0,51,5,0.046326752002642024,2048
52,99.0,17.0,52,5,0.046592025995778386,2048
53,101.0,17.0,53,5,0.04685680699913064,2048
54,103.0,17.0,54,5,0.04712014899996575,2048
55,105.0,19.0,55,5,0.047388631996000186,2048
56,107.0,19.0,56,5,0.04765538199717412,2048
57,108.0,19.0,57,5,0.047814154997467995,2048
58,110.0,19.0,58,5,0.04808159299864201,2048
59,112.0,21.0,59,5,0.0483625100023346,2048
60,114.0,21.0,60,5,0.04863937800109852,2048
61,116.0,21.0,61,5,0.04893857699789805,2048
62,118.0,21.0,62,5,0.049216653998882975,2048
63,120.0,23.0,63,5,0.04948763799620792,2048
64,122.0,25.0,64,5,0.049763474002247676,2048
65,123.0,25.0,65,5,0.05516240099677816,2048
66,124.0,25.0,66,5,0.05534293300297577,2048
67,126.0,27.0,67,5,0.05563202600023942,2048
68,128.0,27.0,68,5,0.05590810099965893,2048
