,FEvals,Fitness,Iteration,Restarts,State,Time,current_restart,max_iters
0,0,13.0,0,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",0.0001910150022013113,0,2048
1,1,13.0,1,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",0.004795501001353841,0,2048
2,3,15.0,2,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.009345054000732489,0,2048
3,5,15.0,4,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.01402234600391239,0,2048
4,10,17.0,8,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.019018074999621604,0,2048
5,18,17.0,16,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.024390149999817368,0,2048
6,34,17.0,32,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.030999834001704585,0,2048
7,66,17.0,64,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.040457103998051025,0,2048
8,130,17.0,128,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.05437114999949699,0,2048
9,209,17.0,256,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.07279391599877272,0,2048
10,209,17.0,512,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.07279391599877272,0,2048
11,209,17.0,1024,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.07279391599877272,0,2048
12,209,17.0,2048,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",0.07279391599877272,0,2048
13,209,7.0,0,50,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",0.07978736299992306,1,2048
14,211,9.0,1,50,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",0.08657577800477156,1,2048
15,212,9.0,2,50,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",0.09337951500492636,1,2048
16,215,11.0,4,50,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",0.10050274200330023,1,2048
17,219,11.0,8,50,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",0.10792121200211113,1,2048
18,228,13.0,16,50,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",0.11621734000073047,1,2048
19,246,17.0,32,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.12612490000174148,1,2048
20,278,17.0,64,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.13937711600010516,1,2048
21,342,17.0,128,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.1603054540028097,1,2048
22,440,17.0,256,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.1922498150015599,1,2048
23,440,17.0,512,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.1922498150015599,1,2048
24,440,17.0,1024,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.1922498150015599,1,2048
25,440,17.0,2048,50,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",0.1922498150015599,1,2048
26,440,10.0,0,50,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.20172661000106018,2,2048
27,441,10.0,1,50,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.21087303300009808,2,2048
28,442,10.0,2,50,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.2204559310048353,2,2048
29,445,12.0,4,50,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.23096853199967882,2,2048
30,449,12.0,8,50,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.2411097950025578,2,2048
31,457,12.0,16,50,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.25247325700183865,2,2048
32,474,13.0,32,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0.26606278699910035,2,2048
33,507,15.0,64,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0.28434364600252593,2,2048
34,571,15.0,128,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0.31307506000302965,2,2048
35,686,15.0,256,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0.3614374270036933,2,2048
36,686,15.0,512,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0.3614374270036933,2,2048
37,686,15.0,1024,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0.3614374270036933,2,2048
38,686,15.0,2048,50,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0.3614374270036933,2,2048
39,686,7.0,0,50,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.37386175300343893,3,2048
40,687,7.0,1,50,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.3857418030020199,3,2048
41,688,7.0,2,50,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.397491520998301,3,2048
42,691,9.0,4,50,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.4097373359982157,3,2048
43,695,9.0,8,50,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.42262795900023775,3,2048
44,704,11.0,16,50,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.4371518850020948,3,2048
45,721,12.0,32,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.4546986729983473,3,2048
46,754,13.0,64,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",0.4784211560036056,3,2048
47,819,15.0,128,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0.5159075539995683,3,2048
48,947,15.0,256,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0.5841489900049055,3,2048
49,974,15.0,512,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0.6119402710028226,3,2048
50,974,15.0,1024,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0.6119402710028226,3,2048
51,974,15.0,2048,50,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0.6119402710028226,3,2048
52,974,10.0,0,50,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0.6268322320029256,4,2048
53,975,10.0,1,50,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0.6418073829991044,4,2048
54,976,10.0,2,50,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",0.6566809520008974,4,2048
55,979,12.0,4,50,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",0.6720766600046773,4,2048
56,983,12.0,8,50,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",0.6882997499997145,4,2048
57,994,17.0,16,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.7068054390038014,4,2048
58,1010,17.0,32,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.7289103520015487,4,2048
59,1042,17.0,64,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.7590910740036634,4,2048
60,1106,17.0,128,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.8058722310015582,4,2048
61,1192,17.0,256,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.8670413119980367,4,2048
62,1192,17.0,512,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.8670413119980367,4,2048
63,1192,17.0,1024,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.8670413119980367,4,2048
64,1192,17.0,2048,50,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",0.8670413119980367,4,2048
65,1192,11.0,0,50,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.8845324499998242,5,2048
66,1193,11.0,1,50,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.9016424470028142,5,2048
67,1194,11.0,2,50,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.9187140690046363,5,2048
68,1196,11.0,4,50,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.9363627260026988,5,2048
69,1202,14.0,8,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.9552066730029765,5,2048
70,1210,14.0,16,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0.9762187189990073,5,2048
71,1226,14.0,32,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",1.0019504529991536,5,2048
72,1259,16.0,64,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1.0372368910029763,5,2048
73,1323,16.0,128,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1.0921440649981378,5,2048
74,1433,16.0,256,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1.1776277120006853,5,2048
75,1433,16.0,512,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1.1776277120006853,5,2048
76,1433,16.0,1024,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1.1776277120006853,5,2048
77,1433,16.0,2048,50,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",1.1776277120006853,5,2048
78,1433,8.0,0,50,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",1.1978433590047644,6,2048
79,1434,8.0,1,50,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",1.217742081003962,6,2048
80,1436,10.0,2,50,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",1.2375258680040133,6,2048
81,1439,12.0,4,50,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1.2579062590011745,6,2048
82,1444,14.0,8,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1.2794807410027715,6,2048
83,1452,14.0,16,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1.3039278779979213,6,2048
84,1468,14.0,32,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1.333667423001316,6,2048
85,1500,14.0,64,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",1.374086162999447,6,2048
86,1565,16.0,128,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1.436766639999405,6,2048
87,1693,16.0,256,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1.548321362999559,6,2048
88,1703,16.0,512,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1.5786649959991337,6,2048
89,1703,16.0,1024,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1.5786649959991337,6,2048
90,1703,16.0,2048,50,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1.5786649959991337,6,2048
91,1703,10.0,0,50,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1.6009627710009227,7,2048
92,1704,10.0,1,50,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1.6233860700012883,7,2048
