,FEvals,Fitness,Iteration,Keep Percent,Population Size,Time,max_iters,use_fast_mimic
0,0.0,33.0,0,0.25,150,0.0007715979954809882,2048,False
1,2.0,41.0,1,0.25,150,1.6546322529975441,2048,False
2,4.0,43.0,2,0.25,150,3.2283679629981634,2048,False
3,6.0,45.0,3,0.25,150,4.809899296997173,2048,False
4,8.0,46.0,4,0.25,150,6.471771002994501,2048,False
5,9.0,46.0,5,0.25,150,8.043748374999268,2048,False
6,11.0,48.0,6,0.25,150,9.628753496996069,2048,False
7,13.0,49.0,7,0.25,150,11.266457106001326,2048,False
8,15.0,51.0,8,0.25,150,12.827256746997591,2048,False
9,16.0,51.0,9,0.25,150,14.393110306999006,2048,False
10,18.0,52.0,10,0.25,150,15.941676105001534,2048,False
11,20.0,53.0,11,0.25,150,17.48201764500118,2048,False
12,21.0,53.0,12,0.25,150,19.057251437996456,2048,False
13,22.0,53.0,13,0.25,150,20.644973276997916,2048,False
14,23.0,53.0,14,0.25,150,22.217375112995796,2048,False
15,24.0,53.0,15,0.25,150,23.756413333998353,2048,False
16,25.0,53.0,16,0.25,150,25.332476837997092,2048,False
17,26.0,53.0,17,0.25,150,26.924439561000327,2048,False
18,27.0,53.0,18,0.25,150,28.56103642599919,2048,False
19,28.0,53.0,19,0.25,150,30.14144008799485,2048,False
20,29.0,53.0,20,0.25,150,31.72958000699873,2048,False
21,30.0,53.0,21,0.25,150,33.30485173800116,2048,False
22,31.0,53.0,22,0.25,150,34.980353877996095,2048,False
23,32.0,53.0,23,0.25,150,36.55552108499978,2048,False
24,33.0,53.0,24,0.25,150,38.137520650001534,2048,False
25,34.0,53.0,25,0.25,150,39.721735104998515,2048,False
26,35.0,53.0,26,0.25,150,41.30526444700081,2048,False
27,36.0,53.0,27,0.25,150,42.88021643400134,2048,False
28,37.0,53.0,28,0.25,150,44.45997626299504,2048,False
29,38.0,53.0,29,0.25,150,46.0378740390006,2048,False
30,39.0,53.0,30,0.25,150,47.61149837300036,2048,False
31,40.0,53.0,31,0.25,150,49.18532915999822,2048,False
32,41.0,53.0,32,0.25,150,50.9178418090014,2048,False
33,42.0,53.0,33,0.25,150,52.50425890999759,2048,False
34,43.0,53.0,34,0.25,150,54.08682903099543,2048,False
35,44.0,53.0,35,0.25,150,55.6586936370004,2048,False
36,45.0,53.0,36,0.25,150,57.24297355499584,2048,False
37,46.0,53.0,37,0.25,150,58.80944543399528,2048,False
38,47.0,53.0,38,0.25,150,60.44193962999998,2048,False
39,48.0,53.0,39,0.25,150,62.031048046999786,2048,False
40,49.0,53.0,40,0.25,150,63.605685747999814,2048,False
