,FEvals,Fitness,Iteration,State,Temperature,Time,max_iters,schedule_current_value,schedule_decay,schedule_init_temp,schedule_min_temp,schedule_type
0,0,13.0,0,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",5,0.0002107640029862523,2048,4.9999894087661385,0.99,5,0.001,geometric
1,2,13.0,1,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",5,0.005389416000980418,2048,4.999729180130284,0.99,5,0.001,geometric
2,4,13.0,2,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",5,0.010076983999169897,2048,4.999493640273839,0.99,5,0.001,geometric
3,7,13.0,4,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",5,0.014845596000668593,2048,4.999254039522478,0.99,5,0.001,geometric
4,14,11.0,8,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",5,0.01999827500549145,2048,4.998995154083582,0.99,5,0.001,geometric
5,30,12.0,16,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",5,0.025866825999401044,2048,4.998700317502946,0.99,5,0.001,geometric
6,58,11.0,32,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",5,0.03283197899872903,2048,4.998350410096188,0.99,5,0.001,geometric
7,117,8.0,64,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",5,0.04261558500002138,2048,4.997858953829557,0.99,5,0.001,geometric
8,226,10.0,128,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]",5,0.058399547000590246,2048,4.997066185758202,0.99,5,0.001,geometric
9,422,15.0,256,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",5,0.08862973099894589,2048,4.995548190222474,0.99,5,0.001,geometric
10,736,18.0,512,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",5,0.15881997600081377,2048,4.992025395706057,0.99,5,0.001,geometric
11,1298,18.0,1024,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",5,0.36513298700447194,2048,4.9816850800153505,0.99,5,0.001,geometric
12,2411,18.0,2048,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",5,1.0875884350025444,2048,4.945644466070832,0.99,5,0.001,geometric
