,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,150.0,8.0,0,0.4,150,0.011722874005499762,2048
1,302.0,14.0,1,0.4,150,0.03527261200360954,2048
2,454.0,15.0,2,0.4,150,0.057734934001928195,2048
3,605.0,15.0,3,0.4,150,0.08025370100222062,2048
4,757.0,16.0,4,0.4,150,0.09821102199930465,2048
5,908.0,16.0,5,0.4,150,0.12041056200541789,2048
6,1060.0,114.0,6,0.4,150,0.13795662199845538,2048
7,1211.0,114.0,7,0.4,150,0.1558350839986815,2048
8,1363.0,120.0,8,0.4,150,0.17351791500550462,2048
9,1514.0,120.0,9,0.4,150,0.1959219620039221,2048
10,1665.0,120.0,10,0.4,150,0.21395323800243204,2048
11,1817.0,122.0,11,0.4,150,0.23192596800072351,2048
12,1968.0,122.0,12,0.4,150,0.24949939599900972,2048
13,2119.0,122.0,13,0.4,150,0.26698943500377936,2048
14,2270.0,122.0,14,0.4,150,0.2851284170028521,2048
15,2421.0,122.0,15,0.4,150,0.30314253300457494,2048
16,2572.0,122.0,16,0.4,150,0.3209961220054538,2048
17,2723.0,122.0,17,0.4,150,0.3441195780033013,2048
18,2874.0,122.0,18,0.4,150,0.3621491090016207,2048
19,3026.0,123.0,19,0.4,150,0.3797144760028459,2048
20,3177.0,123.0,20,0.4,150,0.39718071200331906,2048
21,3329.0,124.0,21,0.4,150,0.4152168100044946,2048
22,3480.0,124.0,22,0.4,150,0.43313198599935276,2048
23,3631.0,124.0,23,0.4,150,0.4509218250022968,2048
24,3783.0,127.0,24,0.4,150,0.4685416940046707,2048
25,3934.0,127.0,25,0.4,150,0.4865176680032164,2048
26,4085.0,127.0,26,0.4,150,0.5041760329986573,2048
27,4236.0,127.0,27,0.4,150,0.5215599779985496,2048
28,4387.0,127.0,28,0.4,150,0.5396291430006386,2048
29,4538.0,127.0,29,0.4,150,0.557426060004218,2048
30,4689.0,127.0,30,0.4,150,0.575371687002189,2048
31,4840.0,127.0,31,0.4,150,0.5933075880020624,2048
32,4991.0,127.0,32,0.4,150,0.6110553690014058,2048
33,5142.0,127.0,33,0.4,150,0.6344087690013112,2048
34,5293.0,127.0,34,0.4,150,0.6522193450000486,2048
35,5445.0,128.0,35,0.4,150,0.6700815190051799,2048
