,FEvals,Fitness,Iteration,Restarts,State,Time,current_restart,max_iters
10,546,16.0,512,50,"[47, 4, 51, 41, 63, 21, 23, 4, 28, 57, 14, 37, 58, 25, 46, 50, 26, 17, 39, 27, 44, 48, 56, 7, 44, 0, 11, 55, 43, 6, 19, 60, 54, 63, 5, 49, 24, 2, 18, 41, 59, 40, 48, 34, 49, 9, 15, 38, 4, 62, 45, 23, 35, 3, 8, 33, 48, 1, 52, 16, 53, 31, 29, 44]",1.2369686960009858,0,2048
11,894,13.0,1024,50,"[47, 4, 51, 41, 63, 21, 23, 4, 28, 57, 14, 37, 58, 25, 46, 50, 26, 17, 39, 27, 44, 48, 56, 7, 31, 0, 11, 55, 43, 6, 19, 60, 54, 63, 5, 49, 24, 2, 18, 41, 59, 40, 48, 30, 49, 9, 15, 38, 4, 62, 45, 23, 35, 3, 8, 33, 48, 1, 52, 16, 53, 31, 29, 42]",1.9904883529961808,0,2048
12,894,13.0,2048,50,"[47, 4, 51, 41, 63, 21, 23, 4, 28, 57, 14, 37, 58, 25, 46, 50, 26, 17, 39, 27, 44, 48, 56, 7, 31, 0, 11, 55, 43, 6, 19, 60, 54, 63, 5, 49, 24, 2, 18, 41, 59, 40, 48, 30, 49, 9, 15, 38, 4, 62, 45, 23, 35, 3, 8, 33, 48, 1, 52, 16, 53, 31, 29, 42]",1.9904883529961808,0,2048
13,894,66.0,0,50,"[53, 47, 8, 31, 61, 27, 2, 21, 24, 3, 54, 22, 29, 41, 35, 25, 30, 8, 22, 55, 6, 5, 61, 23, 32, 43, 45, 31, 60, 42, 4, 58, 16, 2, 5, 47, 55, 22, 29, 63, 24, 20, 20, 48, 18, 1, 14, 58, 61, 59, 24, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 32, 29, 10]",2.006581137997273,1,2048
14,895,66.0,1,50,"[53, 47, 8, 31, 61, 27, 2, 21, 24, 3, 54, 22, 29, 41, 35, 25, 30, 8, 22, 55, 6, 5, 61, 23, 32, 43, 45, 31, 60, 42, 4, 58, 16, 2, 5, 47, 55, 22, 29, 63, 24, 20, 20, 48, 18, 1, 14, 58, 61, 59, 24, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 32, 29, 10]",2.0211044879979454,1,2048
15,897,63.0,2,50,"[53, 47, 8, 31, 61, 27, 2, 21, 24, 3, 54, 22, 29, 41, 35, 25, 30, 8, 22, 55, 6, 5, 61, 23, 32, 43, 45, 31, 60, 42, 4, 58, 16, 2, 5, 47, 55, 22, 29, 63, 24, 20, 20, 48, 18, 1, 14, 58, 61, 59, 53, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 32, 29, 10]",2.0371845929985284,1,2048
16,899,63.0,4,50,"[53, 47, 8, 31, 61, 27, 2, 21, 24, 3, 54, 22, 29, 41, 35, 25, 30, 8, 22, 55, 6, 5, 61, 23, 32, 43, 45, 31, 60, 42, 4, 58, 16, 2, 5, 47, 55, 22, 29, 63, 24, 20, 20, 48, 18, 1, 14, 58, 61, 59, 53, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 32, 29, 10]",2.0538103110011434,1,2048
17,905,60.0,8,50,"[53, 47, 8, 31, 61, 27, 2, 21, 10, 3, 54, 22, 29, 41, 35, 25, 30, 8, 22, 55, 6, 39, 61, 23, 32, 43, 45, 31, 60, 42, 4, 58, 16, 2, 5, 47, 55, 22, 29, 63, 24, 20, 20, 48, 18, 1, 14, 58, 61, 59, 53, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 32, 29, 10]",2.0773304120011744,1,2048
18,916,55.0,16,50,"[53, 47, 8, 58, 61, 27, 2, 21, 10, 3, 54, 22, 29, 41, 35, 25, 30, 8, 22, 55, 6, 39, 61, 23, 32, 43, 45, 31, 60, 42, 56, 58, 16, 2, 5, 47, 21, 22, 29, 63, 24, 20, 20, 48, 18, 1, 14, 58, 61, 59, 53, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 32, 29, 10]",2.110166398000729,1,2048
19,938,47.0,32,50,"[53, 47, 8, 58, 61, 27, 2, 21, 10, 3, 54, 62, 29, 41, 35, 25, 30, 8, 22, 55, 6, 39, 61, 15, 32, 43, 45, 31, 60, 42, 56, 58, 16, 2, 5, 47, 7, 22, 29, 63, 2, 20, 20, 48, 18, 1, 14, 58, 29, 59, 53, 5, 41, 32, 4, 20, 63, 31, 48, 44, 46, 6, 29, 10]",2.1636164219962666,1,2048
20,975,41.0,64,50,"[53, 47, 8, 50, 61, 27, 2, 21, 10, 3, 54, 62, 29, 41, 35, 25, 30, 8, 22, 55, 6, 39, 61, 15, 32, 43, 45, 31, 60, 52, 56, 58, 16, 2, 5, 47, 7, 22, 29, 63, 2, 20, 20, 48, 18, 1, 14, 58, 29, 59, 42, 5, 41, 32, 26, 20, 63, 50, 48, 44, 46, 6, 29, 10]",2.2467058780021034,1,2048
21,1050,29.0,128,50,"[53, 36, 8, 50, 61, 27, 2, 21, 10, 57, 54, 62, 29, 41, 35, 25, 30, 30, 9, 55, 3, 39, 61, 15, 54, 43, 45, 31, 60, 52, 56, 58, 16, 2, 5, 47, 7, 22, 29, 63, 2, 20, 20, 48, 18, 1, 33, 23, 29, 59, 49, 5, 41, 32, 26, 20, 63, 50, 48, 44, 46, 6, 10, 10]",2.4035750619950704,1,2048
22,1185,21.0,256,50,"[53, 36, 8, 19, 61, 27, 2, 21, 42, 57, 10, 62, 29, 41, 35, 25, 60, 30, 51, 55, 3, 39, 61, 15, 54, 43, 45, 31, 60, 52, 56, 58, 16, 2, 17, 47, 7, 22, 29, 63, 2, 20, 20, 48, 18, 1, 33, 23, 29, 59, 49, 5, 41, 32, 26, 20, 63, 50, 59, 44, 46, 6, 10, 10]",2.6831306829990353,1,2048
23,1447,15.0,512,50,"[53, 36, 8, 19, 61, 27, 9, 21, 42, 57, 4, 62, 29, 41, 12, 25, 60, 30, 51, 55, 3, 39, 61, 15, 54, 43, 45, 31, 60, 52, 56, 58, 16, 2, 17, 47, 7, 22, 63, 63, 2, 20, 20, 48, 18, 1, 33, 23, 29, 0, 49, 5, 41, 32, 26, 20, 63, 50, 59, 44, 46, 6, 10, 1]",3.2392264529989916,1,2048
24,1815,10.0,1024,50,"[53, 36, 8, 19, 13, 27, 9, 21, 42, 57, 4, 62, 29, 41, 12, 25, 11, 30, 51, 55, 3, 39, 61, 15, 54, 43, 45, 31, 60, 52, 56, 58, 16, 2, 17, 47, 7, 22, 63, 63, 2, 14, 10, 48, 18, 1, 33, 23, 29, 0, 49, 5, 41, 32, 26, 20, 63, 50, 59, 44, 46, 6, 10, 1]",4.131728002997988,1,2048
25,1815,10.0,2048,50,"[53, 36, 8, 19, 13, 27, 9, 21, 42, 57, 4, 62, 29, 41, 12, 25, 11, 30, 51, 55, 3, 39, 61, 15, 54, 43, 45, 31, 60, 52, 56, 58, 16, 2, 17, 47, 7, 22, 63, 63, 2, 14, 10, 48, 18, 1, 33, 23, 29, 0, 49, 5, 41, 32, 26, 20, 63, 50, 59, 44, 46, 6, 10, 1]",4.131728002997988,1,2048
26,1815,53.0,0,50,"[33, 46, 58, 7, 25, 49, 60, 32, 21, 55, 17, 32, 62, 2, 54, 11, 55, 34, 15, 49, 54, 31, 21, 17, 55, 61, 16, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 23, 45, 52, 5, 38, 15, 59, 31, 19, 3, 12, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.157296735997079,2,2048
27,1816,53.0,1,50,"[33, 46, 58, 7, 25, 49, 60, 32, 21, 55, 17, 32, 62, 2, 54, 11, 55, 34, 15, 49, 54, 31, 21, 17, 55, 61, 16, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 23, 45, 52, 5, 38, 15, 59, 31, 19, 3, 12, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.181543282000348,2,2048
28,1817,53.0,2,50,"[33, 46, 58, 7, 25, 49, 60, 32, 21, 55, 17, 32, 62, 2, 54, 11, 55, 34, 15, 49, 54, 31, 21, 17, 55, 61, 16, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 23, 45, 52, 5, 38, 15, 59, 31, 19, 3, 12, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.205894376995275,2,2048
29,1820,52.0,4,50,"[33, 46, 58, 7, 25, 49, 60, 32, 21, 55, 17, 32, 62, 2, 54, 11, 55, 34, 15, 49, 54, 31, 21, 17, 55, 61, 16, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 19, 3, 12, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.234930157996132,2,2048
30,1826,50.0,8,50,"[33, 46, 58, 7, 25, 49, 60, 32, 21, 55, 17, 32, 62, 2, 54, 11, 55, 34, 15, 49, 54, 31, 12, 17, 55, 61, 16, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 19, 3, 4, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.270335492998129,2,2048
31,1837,45.0,16,50,"[56, 46, 58, 7, 25, 49, 60, 32, 21, 55, 17, 32, 62, 2, 54, 11, 55, 34, 15, 49, 54, 31, 12, 17, 55, 61, 41, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 27, 3, 4, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.317425264998747,2,2048
32,1856,42.0,32,50,"[56, 46, 58, 7, 25, 40, 60, 32, 21, 55, 17, 52, 62, 2, 54, 11, 55, 34, 15, 49, 54, 26, 12, 17, 55, 61, 41, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 27, 3, 4, 47, 12, 4, 43, 48, 43, 20, 17, 58, 7, 25, 17]",4.389614081999753,2,2048
33,1892,38.0,64,50,"[56, 46, 58, 7, 25, 40, 60, 32, 21, 55, 17, 52, 62, 2, 8, 11, 55, 34, 15, 49, 54, 26, 12, 44, 55, 61, 41, 47, 37, 20, 63, 10, 48, 10, 6, 1, 46, 49, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 27, 3, 4, 47, 12, 4, 43, 48, 43, 20, 17, 58, 55, 25, 62]",4.506447649997426,2,2048
34,1961,31.0,128,50,"[56, 46, 58, 7, 4, 40, 60, 32, 21, 55, 17, 52, 16, 2, 8, 11, 55, 34, 15, 49, 34, 26, 12, 44, 55, 61, 41, 47, 37, 20, 63, 10, 48, 57, 6, 1, 46, 49, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 27, 3, 4, 47, 12, 4, 43, 48, 43, 20, 0, 58, 55, 25, 62]",4.717906887999561,2,2048
35,2094,24.0,256,50,"[56, 46, 58, 7, 4, 40, 60, 32, 21, 55, 17, 52, 16, 2, 8, 11, 55, 34, 15, 49, 34, 26, 33, 44, 14, 61, 41, 47, 37, 13, 63, 10, 48, 57, 6, 1, 46, 7, 19, 24, 22, 43, 45, 52, 5, 38, 15, 59, 31, 27, 3, 4, 47, 12, 4, 43, 48, 43, 20, 0, 58, 55, 30, 62]",5.048344278999139,2,2048
36,2357,17.0,512,50,"[56, 46, 58, 21, 4, 40, 60, 32, 21, 55, 17, 52, 16, 2, 8, 11, 54, 34, 15, 49, 34, 26, 28, 44, 14, 61, 41, 47, 37, 13, 63, 10, 48, 57, 6, 1, 46, 7, 19, 24, 22, 43, 45, 9, 5, 38, 15, 59, 31, 27, 3, 4, 53, 18, 4, 43, 48, 43, 20, 0, 58, 42, 30, 62]",5.71317983300105,2,2048
37,2874,12.0,1024,50,"[56, 23, 30, 21, 4, 40, 60, 32, 21, 55, 17, 52, 16, 2, 8, 11, 54, 34, 15, 49, 34, 26, 28, 44, 14, 61, 41, 47, 37, 13, 63, 10, 48, 57, 6, 1, 46, 7, 19, 24, 22, 43, 45, 9, 5, 38, 15, 59, 31, 27, 3, 18, 53, 18, 4, 43, 29, 43, 20, 0, 58, 42, 33, 62]",7.21731819499837,2,2048
38,2939,12.0,2048,50,"[56, 23, 30, 21, 4, 40, 60, 32, 21, 55, 17, 52, 16, 2, 8, 11, 54, 34, 15, 49, 34, 26, 28, 44, 14, 61, 41, 47, 37, 13, 63, 10, 48, 57, 6, 1, 46, 7, 19, 24, 22, 43, 45, 9, 5, 38, 15, 59, 31, 27, 3, 18, 53, 18, 4, 43, 29, 43, 20, 0, 58, 42, 33, 62]",7.456244864995824,2,2048
39,2939,68.0,0,50,"[19, 13, 62, 46, 20, 55, 55, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 43, 52, 21, 8, 15, 18, 23, 52, 38, 5, 23, 13, 42, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 58, 30, 34, 51, 61, 41, 55, 22, 3, 22, 42, 12, 61, 58, 47, 16, 31, 12, 22, 46, 36, 28, 3]",7.4918687289973604,3,2048
40,2940,68.0,1,50,"[19, 13, 62, 46, 20, 55, 55, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 43, 52, 21, 8, 15, 18, 23, 52, 38, 5, 23, 13, 42, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 58, 30, 34, 51, 61, 41, 55, 22, 3, 22, 42, 12, 61, 58, 47, 16, 31, 12, 22, 46, 36, 28, 3]",7.527262185001746,3,2048
41,2942,67.0,2,50,"[19, 13, 62, 46, 20, 55, 55, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 43, 52, 21, 8, 15, 18, 23, 52, 38, 5, 23, 13, 42, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 58, 30, 34, 51, 61, 41, 55, 22, 3, 49, 42, 12, 61, 58, 47, 16, 31, 12, 22, 46, 36, 28, 3]",7.5648560720001115,3,2048
42,2944,67.0,4,50,"[19, 13, 62, 46, 20, 55, 55, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 43, 52, 21, 8, 15, 18, 23, 52, 38, 5, 23, 13, 42, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 58, 30, 34, 51, 61, 41, 55, 22, 3, 49, 42, 12, 61, 58, 47, 16, 31, 12, 22, 46, 36, 28, 3]",7.6032954690017505,3,2048
43,2948,67.0,8,50,"[19, 13, 62, 46, 20, 55, 55, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 43, 52, 21, 8, 15, 18, 23, 52, 38, 5, 23, 13, 42, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 58, 30, 34, 51, 61, 41, 55, 22, 3, 49, 42, 12, 61, 58, 47, 16, 31, 12, 22, 46, 36, 28, 3]",7.648109460002161,3,2048
44,2959,60.0,16,50,"[19, 13, 62, 46, 20, 55, 55, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 28, 52, 21, 8, 15, 38, 23, 52, 38, 5, 23, 13, 51, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 58, 30, 34, 51, 61, 41, 55, 22, 3, 49, 42, 12, 61, 58, 47, 16, 31, 12, 22, 46, 36, 28, 3]",7.7120448619971285,3,2048
45,2980,52.0,32,50,"[19, 13, 62, 46, 20, 55, 12, 18, 54, 6, 18, 6, 49, 9, 18, 1, 44, 37, 28, 52, 21, 8, 15, 38, 23, 52, 38, 5, 23, 13, 51, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 12, 30, 34, 51, 61, 3, 55, 22, 3, 49, 42, 53, 61, 58, 47, 16, 31, 12, 22, 46, 36, 6, 3]",7.799735975997464,3,2048
46,3022,39.0,64,50,"[19, 13, 62, 46, 20, 55, 12, 18, 32, 6, 10, 6, 49, 9, 18, 1, 44, 37, 28, 52, 21, 8, 4, 38, 23, 52, 15, 5, 50, 13, 51, 10, 46, 54, 24, 15, 38, 22, 7, 51, 17, 12, 30, 26, 51, 12, 3, 55, 19, 3, 49, 42, 53, 61, 58, 47, 16, 31, 12, 17, 2, 36, 6, 3]",7.93537890999869,3,2048
47,3091,34.0,128,50,"[19, 13, 62, 46, 20, 55, 12, 18, 32, 6, 10, 6, 0, 9, 18, 1, 44, 37, 28, 52, 35, 8, 4, 38, 23, 52, 15, 5, 50, 13, 51, 10, 46, 54, 24, 15, 38, 22, 7, 51, 58, 12, 30, 26, 51, 35, 3, 55, 25, 3, 49, 42, 53, 61, 58, 47, 16, 31, 12, 17, 2, 36, 6, 3]",8.151042469995446,3,2048
48,3225,25.0,256,50,"[19, 13, 62, 46, 20, 43, 12, 18, 32, 6, 10, 6, 0, 9, 27, 1, 44, 37, 28, 52, 35, 8, 4, 40, 23, 52, 15, 5, 50, 13, 56, 10, 46, 54, 24, 15, 38, 22, 7, 51, 58, 12, 30, 26, 51, 35, 3, 45, 25, 3, 49, 42, 53, 61, 58, 47, 16, 31, 12, 17, 2, 36, 6, 3]",8.549133747997985,3,2048
49,3488,16.0,512,50,"[19, 13, 62, 46, 20, 43, 12, 18, 32, 6, 10, 6, 0, 9, 27, 1, 44, 37, 28, 52, 35, 8, 4, 40, 55, 52, 39, 5, 50, 13, 56, 3, 11, 54, 24, 15, 38, 22, 7, 44, 58, 12, 30, 26, 51, 35, 39, 45, 25, 3, 49, 42, 53, 61, 58, 47, 16, 31, 9, 17, 2, 36, 6, 3]",9.343296551000094,3,2048
50,3806,15.0,1024,50,"[19, 13, 62, 46, 20, 43, 12, 18, 32, 6, 10, 6, 0, 9, 27, 1, 44, 37, 28, 52, 35, 8, 4, 40, 55, 52, 39, 5, 50, 13, 56, 3, 11, 54, 57, 15, 38, 22, 7, 44, 58, 12, 30, 26, 51, 35, 39, 45, 25, 3, 49, 42, 53, 61, 58, 47, 16, 31, 9, 17, 2, 36, 6, 3]",10.327453938996769,3,2048
51,3806,15.0,2048,50,"[19, 13, 62, 46, 20, 43, 12, 18, 32, 6, 10, 6, 0, 9, 27, 1, 44, 37, 28, 52, 35, 8, 4, 40, 55, 52, 39, 5, 50, 13, 56, 3, 11, 54, 57, 15, 38, 22, 7, 44, 58, 12, 30, 26, 51, 35, 39, 45, 25, 3, 49, 42, 53, 61, 58, 47, 16, 31, 9, 17, 2, 36, 6, 3]",10.327453938996769,3,2048
52,3806,61.0,0,50,"[25, 18, 50, 22, 26, 27, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 7, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 10, 57, 16, 38, 54, 48, 45, 59, 24, 14, 19, 32, 2, 24, 50, 5, 24, 7, 44, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.371824330999516,4,2048
53,3808,60.0,1,50,"[25, 18, 50, 22, 26, 27, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 7, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 10, 57, 48, 38, 54, 48, 45, 59, 24, 14, 19, 32, 2, 24, 50, 5, 24, 7, 44, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.41637336200074,4,2048
54,3809,60.0,2,50,"[25, 18, 50, 22, 26, 27, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 7, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 10, 57, 48, 38, 54, 48, 45, 59, 24, 14, 19, 32, 2, 24, 50, 5, 24, 7, 44, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.459870592996594,4,2048
55,3811,60.0,4,50,"[25, 18, 50, 22, 26, 27, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 7, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 10, 57, 48, 38, 54, 48, 45, 59, 24, 14, 19, 32, 2, 24, 50, 5, 24, 7, 44, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.50545042399608,4,2048
56,3816,59.0,8,50,"[25, 18, 50, 22, 26, 27, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 7, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 6, 57, 48, 38, 54, 48, 45, 59, 24, 14, 19, 32, 2, 24, 50, 5, 24, 7, 44, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.559588274001726,4,2048
57,3827,55.0,16,50,"[25, 18, 50, 46, 26, 40, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 7, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 6, 57, 48, 38, 54, 48, 45, 59, 24, 14, 19, 48, 2, 24, 50, 5, 24, 7, 44, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.628992803001893,4,2048
58,3847,48.0,32,50,"[25, 18, 50, 46, 26, 40, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 24, 24, 58, 18, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 6, 57, 48, 38, 54, 48, 45, 59, 24, 14, 19, 48, 37, 24, 50, 5, 36, 7, 29, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.724007067001367,4,2048
59,3884,41.0,64,50,"[25, 18, 50, 46, 26, 40, 38, 39, 42, 1, 24, 36, 41, 16, 8, 2, 20, 9, 24, 58, 46, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 6, 57, 48, 38, 54, 48, 45, 59, 24, 14, 12, 48, 7, 60, 50, 5, 36, 7, 29, 10, 7, 16, 13, 31, 58, 37, 23, 52, 60, 39, 44, 62]",10.87560179799766,4,2048
60,3954,34.0,128,50,"[25, 18, 50, 46, 26, 40, 3, 51, 42, 1, 17, 36, 41, 16, 8, 2, 20, 9, 24, 58, 46, 42, 46, 22, 51, 15, 43, 21, 4, 15, 34, 22, 6, 57, 48, 38, 54, 48, 45, 59, 56, 14, 12, 48, 7, 60, 50, 63, 36, 7, 29, 10, 7, 16, 13, 31, 58, 37, 23, 52, 32, 39, 44, 62]",11.121360605997324,4,2048
61,4089,24.0,256,50,"[0, 18, 50, 46, 26, 40, 3, 51, 42, 1, 17, 36, 11, 16, 8, 2, 20, 9, 24, 58, 46, 42, 46, 51, 51, 15, 43, 21, 61, 15, 34, 22, 6, 55, 48, 38, 54, 48, 45, 59, 56, 14, 12, 48, 7, 60, 41, 63, 36, 7, 29, 19, 7, 16, 13, 31, 58, 37, 23, 52, 32, 39, 44, 62]",11.568892445000529,4,2048
62,4349,20.0,512,50,"[0, 10, 50, 46, 26, 40, 3, 51, 42, 1, 17, 36, 25, 16, 8, 2, 20, 9, 24, 58, 46, 42, 46, 51, 51, 15, 43, 21, 61, 15, 34, 22, 6, 55, 48, 38, 54, 4, 45, 59, 56, 14, 12, 48, 7, 60, 41, 63, 36, 7, 29, 19, 7, 48, 13, 31, 58, 37, 23, 52, 32, 39, 44, 62]",12.426409888001217,4,2048
