,FEvals,Fitness,Iteration,Keep Percent,Population Size,Time,max_iters,use_fast_mimic
0,150.0,4.0,0,0.25,150,0.0024785380010143854,2048,False
1,302.0,18.0,1,0.25,150,0.048978437000187114,2048,False
2,453.0,18.0,2,0.25,150,0.09817989899602253,2048,False
3,604.0,18.0,3,0.25,150,0.14782790200115414,2048,False
4,755.0,18.0,4,0.25,150,0.19337757899484131,2048,False
5,906.0,18.0,5,0.25,150,0.24393373899511062,2048,False
6,1057.0,18.0,6,0.25,150,0.2894969599947217,2048,False
7,1208.0,18.0,7,0.25,150,0.3351355229970068,2048,False
8,1359.0,18.0,8,0.25,150,0.38082150599802844,2048,False
9,1510.0,18.0,9,0.25,150,0.4315193869988434,2048,False
10,1661.0,18.0,10,0.25,150,0.4771301129949279,2048,False
11,1812.0,18.0,11,0.25,150,0.5226977269994677,2048,False
12,1963.0,18.0,12,0.25,150,0.5683683940005722,2048,False
13,2114.0,18.0,13,0.25,150,0.6139780999947106,2048,False
14,2265.0,18.0,14,0.25,150,0.6596249699941836,2048,False
15,2416.0,18.0,15,0.25,150,0.7053122799989069,2048,False
16,2567.0,18.0,16,0.25,150,0.7507500589999836,2048,False
17,2718.0,18.0,17,0.25,150,0.8018117049941793,2048,False
18,2869.0,18.0,18,0.25,150,0.8481241529952968,2048,False
19,3020.0,18.0,19,0.25,150,0.8940732679984649,2048,False
20,3171.0,18.0,20,0.25,150,0.9397678259992972,2048,False
21,3322.0,18.0,21,0.25,150,0.985625565997907,2048,False
22,3473.0,18.0,22,0.25,150,1.0313797119961237,2048,False
23,3624.0,18.0,23,0.25,150,1.0772803139989264,2048,False
24,3775.0,18.0,24,0.25,150,1.12325342099939,2048,False
25,3926.0,18.0,25,0.25,150,1.1690023880000808,2048,False
26,4077.0,18.0,26,0.25,150,1.214713966997806,2048,False
27,4228.0,18.0,27,0.25,150,1.260425688000396,2048,False
28,4379.0,18.0,28,0.25,150,1.30598830699455,2048,False
29,4530.0,18.0,29,0.25,150,1.35185206499591,2048,False
30,4681.0,18.0,30,0.25,150,1.3975317369986442,2048,False
31,4832.0,18.0,31,0.25,150,1.4430079509984353,2048,False
32,4983.0,18.0,32,0.25,150,1.4887788189953426,2048,False
33,5134.0,18.0,33,0.25,150,1.5416509749993565,2048,False
34,5285.0,18.0,34,0.25,150,1.5873941499958164,2048,False
35,5436.0,18.0,35,0.25,150,1.6307024099951377,2048,False
36,5587.0,18.0,36,0.25,150,1.6749918540008366,2048,False
37,5738.0,18.0,37,0.25,150,1.719309568994504,2048,False
38,5889.0,18.0,38,0.25,150,1.763497023996024,2048,False
39,6040.0,18.0,39,0.25,150,1.8088349829995423,2048,False
40,6191.0,18.0,40,0.25,150,1.8532328469955246,2048,False
41,6342.0,18.0,41,0.25,150,1.8978675289981766,2048,False
42,6493.0,18.0,42,0.25,150,1.9437955739995232,2048,False
43,6644.0,18.0,43,0.25,150,1.98954442700051,2048,False
44,6795.0,18.0,44,0.25,150,2.034715766996669,2048,False
45,6946.0,18.0,45,0.25,150,2.079724000999704,2048,False
46,7097.0,18.0,46,0.25,150,2.1244122849966516,2048,False
47,7248.0,18.0,47,0.25,150,2.1692891559941927,2048,False
48,7399.0,18.0,48,0.25,150,2.2142054430005373,2048,False
49,7550.0,18.0,49,0.25,150,2.2584863459996996,2048,False
50,7701.0,18.0,50,0.25,150,2.3030094759960775,2048,False
51,7852.0,18.0,51,0.25,150,2.347663961998478,2048,False
52,8003.0,18.0,52,0.25,150,2.3923948859956,2048,False
53,8154.0,18.0,53,0.25,150,2.4370030279969797,2048,False
54,8305.0,18.0,54,0.25,150,2.48157131899643,2048,False
55,8456.0,18.0,55,0.25,150,2.525878303000354,2048,False
56,8607.0,18.0,56,0.25,150,2.5700773669959744,2048,False
57,8758.0,18.0,57,0.25,150,2.6143988379990333,2048,False
58,8909.0,18.0,58,0.25,150,2.658762533996196,2048,False
59,9060.0,18.0,59,0.25,150,2.7032780529989395,2048,False
60,9211.0,18.0,60,0.25,150,2.7476939919943106,2048,False
61,9362.0,18.0,61,0.25,150,2.7921871859944076,2048,False
62,9513.0,18.0,62,0.25,150,2.8397666109958664,2048,False
63,9664.0,18.0,63,0.25,150,2.8847729720000643,2048,False
64,9815.0,18.0,64,0.25,150,2.9295969149970915,2048,False
65,9966.0,18.0,65,0.25,150,2.9805512839957373,2048,False
66,10117.0,18.0,66,0.25,150,3.025007727999764,2048,False
67,10268.0,18.0,67,0.25,150,3.0693270539995865,2048,False
68,10419.0,18.0,68,0.25,150,3.113488082999538,2048,False
69,10570.0,18.0,69,0.25,150,3.1577269499975955,2048,False
70,10721.0,18.0,70,0.25,150,3.201913078999496,2048,False
71,10872.0,18.0,71,0.25,150,3.246142190997489,2048,False
72,11023.0,18.0,72,0.25,150,3.2903820680003264,2048,False
73,11174.0,18.0,73,0.25,150,3.335061132995179,2048,False
74,11325.0,18.0,74,0.25,150,3.3792288029944757,2048,False
75,11476.0,18.0,75,0.25,150,3.4233189189981204,2048,False
76,11627.0,18.0,76,0.25,150,3.467561523000768,2048,False
77,11778.0,18.0,77,0.25,150,3.5117747449985472,2048,False
78,11929.0,18.0,78,0.25,150,3.55594605999795,2048,False
79,12080.0,18.0,79,0.25,150,3.6001373959952616,2048,False
80,12231.0,18.0,80,0.25,150,3.6443271819953225,2048,False
81,12382.0,18.0,81,0.25,150,3.6885551109953667,2048,False
82,12533.0,18.0,82,0.25,150,3.73264026799734,2048,False
83,12684.0,18.0,83,0.25,150,3.7802367379990756,2048,False
84,12835.0,18.0,84,0.25,150,3.826560563997191,2048,False
85,12986.0,18.0,85,0.25,150,3.8708032539943815,2048,False
86,13137.0,18.0,86,0.25,150,3.9160639889960294,2048,False
87,13288.0,18.0,87,0.25,150,3.9612683079976705,2048,False
88,13439.0,18.0,88,0.25,150,4.005722780995711,2048,False
89,13590.0,18.0,89,0.25,150,4.053535576000286,2048,False
90,13741.0,18.0,90,0.25,150,4.102713485001004,2048,False
91,13892.0,18.0,91,0.25,150,4.151873832001002,2048,False
92,14043.0,18.0,92,0.25,150,4.200970871999743,2048,False
93,14194.0,18.0,93,0.25,150,4.249298643000657,2048,False
94,14345.0,18.0,94,0.25,150,4.2984164399967995,2048,False
95,14496.0,18.0,95,0.25,150,4.347363524000684,2048,False
96,14647.0,18.0,96,0.25,150,4.396399051998742,2048,False
97,14798.0,18.0,97,0.25,150,4.445333848998416,2048,False
98,14949.0,18.0,98,0.25,150,4.49428466399695,2048,False
99,15100.0,18.0,99,0.25,150,4.538769054997829,2048,False
100,15251.0,18.0,100,0.25,150,4.583150956001191,2048,False
101,15402.0,18.0,101,0.25,150,4.627270472999953,2048,False
102,15553.0,18.0,102,0.25,150,4.671491790999426,2048,False
103,15704.0,18.0,103,0.25,150,4.715779679994739,2048,False
104,15855.0,18.0,104,0.25,150,4.759877273994789,2048,False
105,16006.0,18.0,105,0.25,150,4.8040941869985545,2048,False
106,16157.0,18.0,106,0.25,150,4.849963742999535,2048,False
107,16308.0,18.0,107,0.25,150,4.8991107209949405,2048,False
108,16459.0,18.0,108,0.25,150,4.944485779997194,2048,False
109,16610.0,18.0,109,0.25,150,4.991486152001016,2048,False
110,16761.0,18.0,110,0.25,150,5.040692263995879,2048,False
111,16912.0,18.0,111,0.25,150,5.089783028000966,2048,False
112,17063.0,18.0,112,0.25,150,5.138745997996011,2048,False
113,17214.0,18.0,113,0.25,150,5.18765187599638,2048,False
114,17365.0,18.0,114,0.25,150,5.2364593999955105,2048,False
115,17516.0,18.0,115,0.25,150,5.28514753899799,2048,False
116,17667.0,18.0,116,0.25,150,5.334192698996048,2048,False
117,17818.0,18.0,117,0.25,150,5.382959628994286,2048,False
118,17969.0,18.0,118,0.25,150,5.431715251994319,2048,False
119,18120.0,18.0,119,0.25,150,5.480417232996842,2048,False
120,18271.0,18.0,120,0.25,150,5.529350076998526,2048,False
121,18422.0,18.0,121,0.25,150,5.578281725000124,2048,False
122,18573.0,18.0,122,0.25,150,5.62713672099926,2048,False
123,18724.0,18.0,123,0.25,150,5.676033546995313,2048,False
124,18875.0,18.0,124,0.25,150,5.724884559000202,2048,False
125,19026.0,18.0,125,0.25,150,5.773651272000279,2048,False
126,19177.0,18.0,126,0.25,150,5.820853521996469,2048,False
127,19328.0,18.0,127,0.25,150,5.865328864994808,2048,False
128,19479.0,18.0,128,0.25,150,5.90990193199832,2048,False
129,19630.0,18.0,129,0.25,150,5.961857940994378,2048,False
130,19781.0,18.0,130,0.25,150,6.006186460996105,2048,False
131,19932.0,18.0,131,0.25,150,6.050361220994091,2048,False
132,20083.0,18.0,132,0.25,150,6.094768296999973,2048,False
133,20234.0,18.0,133,0.25,150,6.139275614994403,2048,False
134,20385.0,18.0,134,0.25,150,6.183471313001064,2048,False
135,20536.0,18.0,135,0.25,150,6.227765179995913,2048,False
136,20687.0,18.0,136,0.25,150,6.272024733996659,2048,False
137,20838.0,18.0,137,0.25,150,6.316328510998574,2048,False
138,20989.0,18.0,138,0.25,150,6.36067719199491,2048,False
139,21140.0,18.0,139,0.25,150,6.4048988619979355,2048,False
140,21291.0,18.0,140,0.25,150,6.4490200049986015,2048,False
141,21442.0,18.0,141,0.25,150,6.493076250997547,2048,False
142,21593.0,18.0,142,0.25,150,6.5373305289977,2048,False
143,21744.0,18.0,143,0.25,150,6.581495163998625,2048,False
144,21895.0,18.0,144,0.25,150,6.625761340997997,2048,False
145,22046.0,18.0,145,0.25,150,6.670130364997021,2048,False
146,22197.0,18.0,146,0.25,150,6.714396848001343,2048,False
147,22348.0,18.0,147,0.25,150,6.75865058999625,2048,False
148,22499.0,18.0,148,0.25,150,6.807415912000579,2048,False
149,22650.0,18.0,149,0.25,150,6.852184446994215,2048,False
150,22801.0,18.0,150,0.25,150,6.898249601996213,2048,False
151,22952.0,18.0,151,0.25,150,6.944031528997584,2048,False
152,23103.0,18.0,152,0.25,150,6.988321836994146,2048,False
153,23254.0,18.0,153,0.25,150,7.032564363995334,2048,False
154,23405.0,18.0,154,0.25,150,7.076835132997076,2048,False
155,23556.0,18.0,155,0.25,150,7.121127783000702,2048,False
156,23707.0,18.0,156,0.25,150,7.165607135997561,2048,False
157,23858.0,18.0,157,0.25,150,7.209813153996947,2048,False
158,24009.0,18.0,158,0.25,150,7.253932927997084,2048,False
159,24160.0,18.0,159,0.25,150,7.298015309999755,2048,False
160,24311.0,18.0,160,0.25,150,7.342270256995107,2048,False
161,24462.0,18.0,161,0.25,150,7.386521367996465,2048,False
162,24613.0,18.0,162,0.25,150,7.430699607997667,2048,False
163,24764.0,18.0,163,0.25,150,7.474993618998269,2048,False
164,24915.0,18.0,164,0.25,150,7.519370623995201,2048,False
165,25066.0,18.0,165,0.25,150,7.563564853997377,2048,False
166,25217.0,18.0,166,0.25,150,7.607787572000234,2048,False
167,25368.0,18.0,167,0.25,150,7.651902965997579,2048,False
168,25519.0,18.0,168,0.25,150,7.696052207997127,2048,False
169,25670.0,18.0,169,0.25,150,7.740365354999085,2048,False
170,25821.0,18.0,170,0.25,150,7.784633066999959,2048,False
171,25972.0,18.0,171,0.25,150,7.830385254994326,2048,False
172,26123.0,18.0,172,0.25,150,7.878576696995879,2048,False
173,26274.0,18.0,173,0.25,150,7.928074461000506,2048,False
174,26425.0,18.0,174,0.25,150,7.977777084000991,2048,False
