,FEvals,Fitness,Iteration,Keep Percent,Population Size,State,Time,max_iters,use_fast_mimic
0,150,4.0,0,0.25,150,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0.0024785380010143854,2048,False
1,302,18.0,1,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.048978437000187114,2048,False
2,453,18.0,2,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.09817989899602253,2048,False
3,755,18.0,4,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.19337757899484131,2048,False
4,1359,18.0,8,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.38082150599802844,2048,False
5,2567,18.0,16,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.7507500589999836,2048,False
6,4983,18.0,32,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.4887788189953426,2048,False
7,9815,18.0,64,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2.9295969149970915,2048,False
8,19479,18.0,128,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5.90990193199832,2048,False
9,30502,18.0,256,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.25206171899481,2048,False
10,30502,18.0,512,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.25206171899481,2048,False
11,30502,18.0,1024,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.25206171899481,2048,False
12,30502,18.0,2048,0.25,150,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.25206171899481,2048,False
