,FEvals,Fitness,Iteration,Restarts,State,Time,current_restart,max_iters
0,0,6.0,0,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0.0001266289982595481,0,2048
1,1,6.0,1,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0.007978276997164357,0,2048
2,2,6.0,2,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0.012557597998238634,0,2048
3,4,6.0,4,50,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0.016859260998899117,0,2048
4,9,8.0,8,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.02132822499697795,0,2048
5,17,8.0,16,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.026086897996719927,0,2048
6,33,8.0,32,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.03144616699864855,0,2048
7,65,8.0,64,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.03828340899781324,0,2048
8,129,8.0,128,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.048921410998445936,0,2048
9,207,8.0,256,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.06365144599840278,0,2048
10,207,8.0,512,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.06365144599840278,0,2048
11,207,8.0,1024,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.06365144599840278,0,2048
12,207,8.0,2048,50,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0.06365144599840278,0,2048
13,207,3.0,0,50,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0.07041433199628955,1,2048
14,208,3.0,1,50,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0.07684481499745743,1,2048
15,209,3.0,2,50,"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0.08330238000053214,1,2048
16,212,5.0,4,50,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",0.08994384999823524,1,2048
17,217,7.0,8,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.09694048600067617,1,2048
18,225,7.0,16,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.10449699799937662,1,2048
19,241,7.0,32,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.11336057199514471,1,2048
20,273,7.0,64,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.1253014429967152,1,2048
21,337,7.0,128,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.14347197499591857,1,2048
22,414,7.0,256,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.16629044999717735,1,2048
23,414,7.0,512,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.16629044999717735,1,2048
24,414,7.0,1024,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.16629044999717735,1,2048
25,414,7.0,2048,50,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0.16629044999717735,1,2048
26,414,7.0,0,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.17517212600068888,2,2048
27,415,7.0,1,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.1840745409936062,2,2048
28,416,7.0,2,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.19288565500028199,2,2048
29,418,7.0,4,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.20194733799871756,2,2048
30,422,7.0,8,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.21134341099968879,2,2048
31,430,7.0,16,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.22166553999704774,2,2048
32,446,7.0,32,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.2337991449967376,2,2048
33,478,7.0,64,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.25002444399433443,2,2048
34,542,7.0,128,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.2749532659945544,2,2048
35,614,7.0,256,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.3044328219984891,2,2048
36,614,7.0,512,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.3044328219984891,2,2048
37,614,7.0,1024,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.3044328219984891,2,2048
38,614,7.0,2048,50,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",0.3044328219984891,2,2048
39,614,5.0,0,50,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.3153944049990969,3,2048
40,615,5.0,1,50,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.32611144299880834,3,2048
41,616,5.0,2,50,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.33693767999648117,3,2048
42,618,5.0,4,50,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.34816066599887563,3,2048
43,622,5.0,8,50,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",0.3598490469958051,3,2048
44,631,7.0,16,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.37285380399407586,3,2048
45,647,7.0,32,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.38845535300060874,3,2048
46,679,7.0,64,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.4089860530002625,3,2048
47,743,7.0,128,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.440792943998531,3,2048
48,828,7.0,256,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.4822686729967245,3,2048
49,828,7.0,512,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.4822686729967245,3,2048
50,828,7.0,1024,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.4822686729967245,3,2048
51,828,7.0,2048,50,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",0.4822686729967245,3,2048
52,828,4.0,0,50,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",0.4954434209939791,4,2048
53,829,4.0,1,50,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",0.5087136769943754,4,2048
54,830,4.0,2,50,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",0.5216965879953932,4,2048
55,832,4.0,4,50,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",0.5350964809986181,4,2048
56,838,7.0,8,50,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.549327265995089,4,2048
57,846,7.0,16,50,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.5651496110003791,4,2048
58,862,7.0,32,50,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.5840709339972818,4,2048
59,894,7.0,64,50,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.6096482609937084,4,2048
60,958,7.0,128,50,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0.6486275839997688,4,2048
