,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
72,11041.0,122.0,72,0.4,150,1.1916890009961207,2048
73,11192.0,122.0,73,0.4,150,1.2074570120021235,2048
74,11343.0,122.0,74,0.4,150,1.2233837269959622,2048
75,11494.0,122.0,75,0.4,150,1.2389770219961065,2048
76,11645.0,122.0,76,0.4,150,1.2549019520010916,2048
77,11796.0,122.0,77,0.4,150,1.2708919689976028,2048
78,11947.0,122.0,78,0.4,150,1.2867434590007178,2048
79,12098.0,122.0,79,0.4,150,1.3025768299994525,2048
80,12249.0,122.0,80,0.4,150,1.3183202899963362,2048
81,12400.0,122.0,81,0.4,150,1.3342029019986512,2048
82,12551.0,122.0,82,0.4,150,1.3500512070022523,2048
83,12702.0,122.0,83,0.4,150,1.365799426996091,2048
84,12853.0,122.0,84,0.4,150,1.3817161330007366,2048
85,13004.0,122.0,85,0.4,150,1.397376405999239,2048
86,13155.0,122.0,86,0.4,150,1.4132900050026365,2048
87,13306.0,122.0,87,0.4,150,1.429169267998077,2048
88,13457.0,122.0,88,0.4,150,1.4447014760007733,2048
89,13608.0,122.0,89,0.4,150,1.4607892069980153,2048
90,13759.0,122.0,90,0.4,150,1.4764349179968121,2048
91,13910.0,122.0,91,0.4,150,1.4924310589995002,2048
92,14061.0,122.0,92,0.4,150,1.5081777320010588,2048
93,14212.0,122.0,93,0.4,150,1.5237312039971584,2048
94,14363.0,122.0,94,0.4,150,1.5395172010030365,2048
95,14514.0,122.0,95,0.4,150,1.5553479219961446,2048
96,14665.0,122.0,96,0.4,150,1.570940507001069,2048
97,14816.0,122.0,97,0.4,150,1.5865152449987363,2048
98,14967.0,122.0,98,0.4,150,1.602116734997253,2048
99,15118.0,122.0,99,0.4,150,1.6175885030024801,2048
100,15269.0,122.0,100,0.4,150,1.6329024500009837,2048
101,15420.0,122.0,101,0.4,150,1.6488877559968387,2048
102,15571.0,122.0,102,0.4,150,1.6646634939970681,2048
103,15722.0,122.0,103,0.4,150,1.6802675029975944,2048
104,15873.0,122.0,104,0.4,150,1.696064124997065,2048
105,16024.0,122.0,105,0.4,150,1.7117396079993341,2048
106,16175.0,122.0,106,0.4,150,1.7272052059997804,2048
107,16326.0,122.0,107,0.4,150,1.7427307659963844,2048
108,16477.0,122.0,108,0.4,150,1.7585577970021404,2048
109,16628.0,122.0,109,0.4,150,1.773986412998056,2048
110,16779.0,122.0,110,0.4,150,1.7896307479968527,2048
111,16930.0,122.0,111,0.4,150,1.8053519259992754,2048
112,17081.0,122.0,112,0.4,150,1.821189308000612,2048
113,17232.0,122.0,113,0.4,150,1.8369052609996288,2048
114,17383.0,122.0,114,0.4,150,1.8528035799972713,2048
115,17534.0,122.0,115,0.4,150,1.86840469299932,2048
116,17685.0,122.0,116,0.4,150,1.8840426429960644,2048
117,17836.0,122.0,117,0.4,150,1.8996092219967977,2048
118,17987.0,122.0,118,0.4,150,1.9151442509974004,2048
119,18138.0,122.0,119,0.4,150,1.9309302469991962,2048
120,18289.0,122.0,120,0.4,150,1.9465809100001934,2048
121,18440.0,122.0,121,0.4,150,1.9621326850028709,2048
122,18591.0,122.0,122,0.4,150,1.9779368230010732,2048
123,18742.0,122.0,123,0.4,150,1.9938039280023077,2048
124,18893.0,122.0,124,0.4,150,2.0093669409980066,2048
125,19044.0,122.0,125,0.4,150,2.0251334439963102,2048
126,19195.0,122.0,126,0.4,150,2.040752403001534,2048
127,19346.0,122.0,127,0.4,150,2.0563752750022104,2048
128,19497.0,122.0,128,0.4,150,2.072385305997159,2048
129,19648.0,122.0,129,0.4,150,2.0950069749960676,2048
130,19799.0,122.0,130,0.4,150,2.1109443129971623,2048
131,19950.0,122.0,131,0.4,150,2.126916032000736,2048
132,20101.0,122.0,132,0.4,150,2.1428199329966446,2048
133,20252.0,122.0,133,0.4,150,2.1585452270010137,2048
134,20403.0,122.0,134,0.4,150,2.1744089409985463,2048
135,20554.0,122.0,135,0.4,150,2.1903045020007994,2048
136,20705.0,122.0,136,0.4,150,2.2062258750011097,2048
137,20856.0,122.0,137,0.4,150,2.2222313719976228,2048
138,21007.0,122.0,138,0.4,150,2.237863966001896,2048
139,21158.0,122.0,139,0.4,150,2.253863252000883,2048
140,21309.0,122.0,140,0.4,150,2.269475011002214,2048
141,21460.0,122.0,141,0.4,150,2.2853985159963486,2048
142,21611.0,122.0,142,0.4,150,2.301146092999261,2048
143,21762.0,122.0,143,0.4,150,2.316757164997398,2048
144,21913.0,122.0,144,0.4,150,2.334240240001236,2048
145,22064.0,122.0,145,0.4,150,2.3506018959960784,2048
146,22215.0,122.0,146,0.4,150,2.366230642001028,2048
147,22366.0,122.0,147,0.4,150,2.3818362769961823,2048
148,22517.0,122.0,148,0.4,150,2.397561063997273,2048
149,22668.0,122.0,149,0.4,150,2.413397486998292,2048
150,22819.0,122.0,150,0.4,150,2.4291245589993196,2048
151,22970.0,122.0,151,0.4,150,2.4447220329966513,2048
152,23121.0,122.0,152,0.4,150,2.4603704629989807,2048
153,23272.0,122.0,153,0.4,150,2.4763842559987097,2048
154,23423.0,122.0,154,0.4,150,2.4919963860011194,2048
155,23574.0,122.0,155,0.4,150,2.50766800299607,2048
156,23725.0,122.0,156,0.4,150,2.5231401409982936,2048
157,23876.0,122.0,157,0.4,150,2.5390617239972926,2048
158,24027.0,122.0,158,0.4,150,2.5550101080007153,2048
159,24178.0,122.0,159,0.4,150,2.57078651899792,2048
160,24329.0,122.0,160,0.4,150,2.586446414999955,2048
161,24481.0,123.0,161,0.4,150,2.6020988410018617,2048
162,24632.0,123.0,162,0.4,150,2.6178988489991752,2048
163,24783.0,123.0,163,0.4,150,2.6335782169990125,2048
164,24934.0,123.0,164,0.4,150,2.64938149000227,2048
165,25085.0,123.0,165,0.4,150,2.665310566997505,2048
166,25236.0,123.0,166,0.4,150,2.680946139000298,2048
167,25387.0,123.0,167,0.4,150,2.6969194330013124,2048
168,25538.0,123.0,168,0.4,150,2.712764577001508,2048
169,25689.0,123.0,169,0.4,150,2.7284898869984318,2048
170,25840.0,123.0,170,0.4,150,2.744072937995952,2048
171,25991.0,123.0,171,0.4,150,2.759872508002445,2048
172,26142.0,123.0,172,0.4,150,2.775474096997641,2048
173,26293.0,123.0,173,0.4,150,2.7910265429964056,2048
174,26444.0,123.0,174,0.4,150,2.806863901001634,2048
175,26595.0,123.0,175,0.4,150,2.8228456060023746,2048
176,26746.0,123.0,176,0.4,150,2.838298169001064,2048
177,26897.0,123.0,177,0.4,150,2.8540044269975624,2048
178,27048.0,123.0,178,0.4,150,2.869506185001228,2048
179,27199.0,123.0,179,0.4,150,2.885148435998417,2048
180,27350.0,123.0,180,0.4,150,2.900662314001238,2048
181,27501.0,123.0,181,0.4,150,2.9163572460020077,2048
182,27652.0,123.0,182,0.4,150,2.9321657850014162,2048
183,27803.0,123.0,183,0.4,150,2.947644476000278,2048
184,27954.0,123.0,184,0.4,150,2.9631734139984474,2048
185,28105.0,123.0,185,0.4,150,2.9790380720005487,2048
186,28256.0,123.0,186,0.4,150,2.9946752469986677,2048
187,28407.0,123.0,187,0.4,150,3.0104523729969515,2048
188,28558.0,123.0,188,0.4,150,3.026039625998237,2048
189,28709.0,123.0,189,0.4,150,3.041511368995998,2048
190,28860.0,123.0,190,0.4,150,3.0570900439997786,2048
191,29011.0,123.0,191,0.4,150,3.0726259160001064,2048
192,29162.0,123.0,192,0.4,150,3.087996797999949,2048
193,29313.0,123.0,193,0.4,150,3.103620410001895,2048
194,29464.0,123.0,194,0.4,150,3.1192458369987435,2048
195,29615.0,123.0,195,0.4,150,3.1350095169982524,2048
196,29766.0,123.0,196,0.4,150,3.1505165139969904,2048
197,29917.0,123.0,197,0.4,150,3.166067596997891,2048
198,30068.0,123.0,198,0.4,150,3.18203160000121,2048
199,30219.0,123.0,199,0.4,150,3.197501326998463,2048
200,30370.0,123.0,200,0.4,150,3.212933189999603,2048
201,30521.0,123.0,201,0.4,150,3.2284682739991695,2048
202,30672.0,123.0,202,0.4,150,3.2441458059984143,2048
203,30823.0,123.0,203,0.4,150,3.2596729659999255,2048
204,30974.0,123.0,204,0.4,150,3.275316778002889,2048
205,31125.0,123.0,205,0.4,150,3.2913591059987084,2048
206,31276.0,123.0,206,0.4,150,3.306905491001089,2048
207,31427.0,123.0,207,0.4,150,3.322704193997197,2048
208,31578.0,123.0,208,0.4,150,3.338427255002898,2048
209,31729.0,123.0,209,0.4,150,3.355213910996099,2048
210,31881.0,124.0,210,0.4,150,3.3723053869980504,2048
211,32032.0,124.0,211,0.4,150,3.389351436002471,2048
212,32183.0,124.0,212,0.4,150,3.406459101002838,2048
213,32334.0,124.0,213,0.4,150,3.4236956109962193,2048
214,32485.0,124.0,214,0.4,150,3.4410542659970815,2048
215,32636.0,124.0,215,0.4,150,3.4580274280015146,2048
216,32787.0,124.0,216,0.4,150,3.4751413359990693,2048
217,32938.0,124.0,217,0.4,150,3.492172054000548,2048
218,33089.0,124.0,218,0.4,150,3.5091128920030314,2048
219,33240.0,124.0,219,0.4,150,3.5262325360017712,2048
220,33391.0,124.0,220,0.4,150,3.543250522998278,2048
221,33542.0,124.0,221,0.4,150,3.560584655002458,2048
222,33693.0,124.0,222,0.4,150,3.5774602980018244,2048
223,33844.0,124.0,223,0.4,150,3.5943597689984017,2048
224,33995.0,124.0,224,0.4,150,3.611301047996676,2048
225,34146.0,124.0,225,0.4,150,3.628315219997603,2048
226,34297.0,124.0,226,0.4,150,3.6454410059959628,2048
227,34448.0,124.0,227,0.4,150,3.66261890399619,2048
228,34599.0,124.0,228,0.4,150,3.679610904000583,2048
229,34750.0,124.0,229,0.4,150,3.696827810999821,2048
230,34901.0,124.0,230,0.4,150,3.7140508820011746,2048
231,35052.0,124.0,231,0.4,150,3.7315292700004647,2048
232,35203.0,124.0,232,0.4,150,3.748833175995969,2048
233,35354.0,124.0,233,0.4,150,3.7655415999979596,2048
234,35505.0,124.0,234,0.4,150,3.7826449970016256,2048
235,35656.0,124.0,235,0.4,150,3.8000322009975207,2048
236,35807.0,124.0,236,0.4,150,3.817038102002698,2048
237,35958.0,124.0,237,0.4,150,3.834174693998648,2048
238,36109.0,124.0,238,0.4,150,3.8510742889993708,2048
239,36260.0,124.0,239,0.4,150,3.868415732002177,2048
240,36411.0,124.0,240,0.4,150,3.8856616580014816,2048
241,36562.0,124.0,241,0.4,150,3.9028747339980328,2048
242,36713.0,124.0,242,0.4,150,3.9197956869975314,2048
243,36864.0,124.0,243,0.4,150,3.9370324749979773,2048
244,37015.0,124.0,244,0.4,150,3.9545127079982194,2048
245,37166.0,124.0,245,0.4,150,3.971330638996733,2048
246,37317.0,124.0,246,0.4,150,3.988448411000718,2048
247,37468.0,124.0,247,0.4,150,4.005404237002949,2048
248,37619.0,124.0,248,0.4,150,4.022382606999599,2048
249,37770.0,124.0,249,0.4,150,4.039307357998041,2048
250,37921.0,124.0,250,0.4,150,4.056148878997192,2048
251,38072.0,124.0,251,0.4,150,4.07289310899796,2048
252,38223.0,124.0,252,0.4,150,4.090133222001896,2048
253,38374.0,124.0,253,0.4,150,4.107363962997624,2048
254,38525.0,124.0,254,0.4,150,4.124263031997543,2048
255,38676.0,124.0,255,0.4,150,4.141594494001765,2048
256,38827.0,124.0,256,0.4,150,4.1590466810012,2048
257,38978.0,124.0,257,0.4,150,4.184706934996939,2048
258,39129.0,124.0,258,0.4,150,4.201536216001841,2048
259,39280.0,124.0,259,0.4,150,4.218960286001675,2048
260,39431.0,124.0,260,0.4,150,4.2359504850028316,2048
261,39582.0,124.0,261,0.4,150,4.253260461002355,2048
262,39733.0,124.0,262,0.4,150,4.270426951996342,2048
263,39884.0,124.0,263,0.4,150,4.287322773998312,2048
264,40035.0,124.0,264,0.4,150,4.304814331997477,2048
265,40186.0,124.0,265,0.4,150,4.321862732998852,2048
266,40337.0,124.0,266,0.4,150,4.338847951999924,2048
267,40488.0,124.0,267,0.4,150,4.3557961490005255,2048
268,40639.0,124.0,268,0.4,150,4.373065695996047,2048
269,40790.0,124.0,269,0.4,150,4.389250207001169,2048
270,40941.0,124.0,270,0.4,150,4.404815615998814,2048
271,41092.0,124.0,271,0.4,150,4.420347680999839,2048
272,41243.0,124.0,272,0.4,150,4.436721482001303,2048
273,41394.0,124.0,273,0.4,150,4.453848459997971,2048
274,41545.0,124.0,274,0.4,150,4.470937350997701,2048
275,41696.0,124.0,275,0.4,150,4.488104051997652,2048
276,41847.0,124.0,276,0.4,150,4.504923647997202,2048
277,41998.0,124.0,277,0.4,150,4.522130949997518,2048
278,42149.0,124.0,278,0.4,150,4.539070571998309,2048
279,42300.0,124.0,279,0.4,150,4.5559699649966205,2048
280,42451.0,124.0,280,0.4,150,4.573057412999333,2048
281,42602.0,124.0,281,0.4,150,4.5898929570030305,2048
282,42753.0,124.0,282,0.4,150,4.6067153370022424,2048
283,42904.0,124.0,283,0.4,150,4.6235986149986275,2048
284,43055.0,124.0,284,0.4,150,4.640545198999462,2048
285,43206.0,124.0,285,0.4,150,4.657739474001573,2048
286,43357.0,124.0,286,0.4,150,4.674747548000596,2048
287,43508.0,124.0,287,0.4,150,4.692128716000298,2048
288,43659.0,124.0,288,0.4,150,4.707834289998573,2048
289,43810.0,124.0,289,0.4,150,4.7235437920026015,2048
290,43961.0,124.0,290,0.4,150,4.739505637997354,2048
291,44112.0,124.0,291,0.4,150,4.757220865001727,2048
292,44263.0,124.0,292,0.4,150,4.774100215996441,2048
293,44414.0,124.0,293,0.4,150,4.791322607001348,2048
294,44565.0,124.0,294,0.4,150,4.807311591001053,2048
295,44716.0,124.0,295,0.4,150,4.822917482000776,2048
296,44867.0,124.0,296,0.4,150,4.8383683009960805,2048
297,45018.0,124.0,297,0.4,150,4.8543933920009295,2048
298,45169.0,124.0,298,0.4,150,4.870220682998479,2048
299,45320.0,124.0,299,0.4,150,4.8857369879988255,2048
300,45471.0,124.0,300,0.4,150,4.901152026002819,2048
301,45622.0,124.0,301,0.4,150,4.917157659998338,2048
302,45773.0,124.0,302,0.4,150,4.932721807002963,2048
303,45924.0,124.0,303,0.4,150,4.948224859996117,2048
304,46075.0,124.0,304,0.4,150,4.9637282749972655,2048
305,46226.0,124.0,305,0.4,150,4.979291354997258,2048
306,46377.0,124.0,306,0.4,150,4.9951595940001425,2048
307,46528.0,124.0,307,0.4,150,5.010754392002127,2048
308,46679.0,124.0,308,0.4,150,5.026194158999715,2048
309,46830.0,124.0,309,0.4,150,5.042167216997768,2048
310,46981.0,124.0,310,0.4,150,5.057604638001067,2048
311,47132.0,124.0,311,0.4,150,5.073178207996534,2048
312,47283.0,124.0,312,0.4,150,5.089051160000963,2048
313,47434.0,124.0,313,0.4,150,5.10494535700127,2048
314,47585.0,124.0,314,0.4,150,5.120435233002354,2048
315,47736.0,124.0,315,0.4,150,5.135882599002798,2048
316,47887.0,124.0,316,0.4,150,5.151404342002934,2048
317,48038.0,124.0,317,0.4,150,5.166840215002594,2048
318,48189.0,124.0,318,0.4,150,5.182510523998644,2048
319,48340.0,124.0,319,0.4,150,5.1979317360019195,2048
320,48491.0,124.0,320,0.4,150,5.213549389001855,2048
321,48642.0,124.0,321,0.4,150,5.229535635997308,2048
322,48793.0,124.0,322,0.4,150,5.245396263002476,2048
323,48944.0,124.0,323,0.4,150,5.261310387002595,2048
324,49095.0,124.0,324,0.4,150,5.277127246001328,2048
325,49246.0,124.0,325,0.4,150,5.2926733040003455,2048
326,49397.0,124.0,326,0.4,150,5.308301167002355,2048
327,49548.0,124.0,327,0.4,150,5.323874224995961,2048
328,49699.0,124.0,328,0.4,150,5.340867341998091,2048
329,49850.0,124.0,329,0.4,150,5.357731459997012,2048
330,50001.0,124.0,330,0.4,150,5.374950037999952,2048
331,50152.0,124.0,331,0.4,150,5.3919313619990135,2048
332,50303.0,124.0,332,0.4,150,5.408749618000002,2048
333,50454.0,124.0,333,0.4,150,5.425673404002737,2048
334,50605.0,124.0,334,0.4,150,5.442878248002671,2048
335,50756.0,124.0,335,0.4,150,5.459837192000123,2048
336,50907.0,124.0,336,0.4,150,5.476709463000589,2048
337,51058.0,124.0,337,0.4,150,5.493721252001706,2048
338,51209.0,124.0,338,0.4,150,5.510626789000526,2048
339,51360.0,124.0,339,0.4,150,5.527608441996563,2048
340,51511.0,124.0,340,0.4,150,5.544883513000968,2048
341,51662.0,124.0,341,0.4,150,5.562039254997217,2048
342,51813.0,124.0,342,0.4,150,5.578762138997263,2048
343,51964.0,124.0,343,0.4,150,5.595665166998515,2048
344,52115.0,124.0,344,0.4,150,5.612524274998577,2048
345,52266.0,124.0,345,0.4,150,5.631803261996538,2048
346,52417.0,124.0,346,0.4,150,5.64928355000302,2048
347,52568.0,124.0,347,0.4,150,5.666253142997448,2048
348,52719.0,124.0,348,0.4,150,5.683214320997649,2048
349,52870.0,124.0,349,0.4,150,5.699961051999708,2048
350,53021.0,124.0,350,0.4,150,5.717061461997218,2048
351,53172.0,124.0,351,0.4,150,5.733083981998789,2048
352,53323.0,124.0,352,0.4,150,5.748639457000536,2048
353,53474.0,124.0,353,0.4,150,5.764986772002885,2048
354,53625.0,124.0,354,0.4,150,5.782063011996797,2048
355,53776.0,124.0,355,0.4,150,5.798990652998327,2048
356,53927.0,124.0,356,0.4,150,5.815886607000721,2048
357,54078.0,124.0,357,0.4,150,5.833020493999356,2048
358,54229.0,124.0,358,0.4,150,5.85008176699921,2048
359,54380.0,124.0,359,0.4,150,5.867457337000815,2048
360,54531.0,124.0,360,0.4,150,5.884406359997229,2048
361,54682.0,124.0,361,0.4,150,5.901421798000229,2048
362,54833.0,124.0,362,0.4,150,5.918576427997323,2048
363,54984.0,124.0,363,0.4,150,5.935583206002775,2048
364,55135.0,124.0,364,0.4,150,5.952943962998688,2048
365,55286.0,124.0,365,0.4,150,5.96999724899797,2048
366,55437.0,124.0,366,0.4,150,5.986905097997806,2048
367,55588.0,124.0,367,0.4,150,6.0040293670026585,2048
368,55739.0,124.0,368,0.4,150,6.020856672999798,2048
369,55890.0,124.0,369,0.4,150,6.03786148600193,2048
370,56041.0,124.0,370,0.4,150,6.055150228996354,2048
371,56192.0,124.0,371,0.4,150,6.072553860998596,2048
372,56343.0,124.0,372,0.4,150,6.089631484996062,2048
373,56494.0,124.0,373,0.4,150,6.106570080999518,2048
374,56645.0,124.0,374,0.4,150,6.1237410199973965,2048
375,56796.0,124.0,375,0.4,150,6.140858056998695,2048
376,56947.0,124.0,376,0.4,150,6.15827586800151,2048
377,57098.0,124.0,377,0.4,150,6.175624579998839,2048
378,57249.0,124.0,378,0.4,150,6.1928068499983056,2048
379,57400.0,124.0,379,0.4,150,6.209772900001553,2048
380,57551.0,124.0,380,0.4,150,6.226834799002972,2048
381,57702.0,124.0,381,0.4,150,6.243823568998778,2048
382,57853.0,124.0,382,0.4,150,6.261069578999013,2048
383,58004.0,124.0,383,0.4,150,6.278038058000675,2048
384,58155.0,124.0,384,0.4,150,6.294939931001863,2048
385,58306.0,124.0,385,0.4,150,6.312004986997636,2048
386,58457.0,124.0,386,0.4,150,6.329327344996273,2048
387,58608.0,124.0,387,0.4,150,6.346204036999552,2048
388,58759.0,124.0,388,0.4,150,6.363370400002168,2048
389,58910.0,124.0,389,0.4,150,6.3793819610000355,2048
390,59061.0,124.0,390,0.4,150,6.39520664599695,2048
391,59212.0,124.0,391,0.4,150,6.41106908400252,2048
392,59363.0,124.0,392,0.4,150,6.427621335998992,2048
393,59514.0,124.0,393,0.4,150,6.445043396997789,2048
394,59665.0,124.0,394,0.4,150,6.462368472995877,2048
395,59816.0,124.0,395,0.4,150,6.479646138002863,2048
396,59967.0,124.0,396,0.4,150,6.496985755999049,2048
397,60118.0,124.0,397,0.4,150,6.514037246000953,2048
398,60269.0,124.0,398,0.4,150,6.531231396998919,2048
399,60420.0,124.0,399,0.4,150,6.548242300996208,2048
400,60571.0,124.0,400,0.4,150,6.565303055998811,2048
401,60722.0,124.0,401,0.4,150,6.582280344002356,2048
402,60873.0,124.0,402,0.4,150,6.599379013001453,2048
403,61024.0,124.0,403,0.4,150,6.616624344998854,2048
404,61175.0,124.0,404,0.4,150,6.633880408997356,2048
405,61326.0,124.0,405,0.4,150,6.6512506709987065,2048
406,61477.0,124.0,406,0.4,150,6.66824358899612,2048
407,61628.0,124.0,407,0.4,150,6.68498950600042,2048
408,61779.0,124.0,408,0.4,150,6.701015753998945,2048
409,61930.0,124.0,409,0.4,150,6.716904148997855,2048
410,62081.0,124.0,410,0.4,150,6.7326015349972295,2048
