,FEvals,Fitness,Iteration,Temperature,Time,max_iters
141,256.0,60.0,141,5,0.12430221700196853,2048
142,258.0,60.0,142,5,0.12491289600438904,2048
143,260.0,58.0,143,5,0.12551589099894045,2048
144,262.0,60.0,144,5,0.12613054599933093,2048
145,264.0,60.0,145,5,0.12676370199915254,2048
146,266.0,60.0,146,5,0.12737093400210142,2048
147,268.0,60.0,147,5,0.12798752000526292,2048
148,270.0,62.0,148,5,0.1286030600022059,2048
149,272.0,64.0,149,5,0.12922359500225866,2048
150,274.0,64.0,150,5,0.12984174599841936,2048
151,276.0,64.0,151,5,0.13047866400302155,2048
152,278.0,64.0,152,5,0.13109854100184748,2048
153,280.0,64.0,153,5,0.131725416998961,2048
154,281.0,64.0,154,5,0.13208003700128756,2048
155,283.0,64.0,155,5,0.13269635700271465,2048
156,285.0,66.0,156,5,0.13331289400230162,2048
157,286.0,66.0,157,5,0.13367288800509414,2048
158,288.0,66.0,158,5,0.1343020450003678,2048
159,290.0,68.0,159,5,0.13492665399826365,2048
160,292.0,66.0,160,5,0.1355414740028209,2048
161,294.0,68.0,161,5,0.13615959099843167,2048
162,295.0,68.0,162,5,0.13651186499919277,2048
163,297.0,68.0,163,5,0.1371314580028411,2048
164,299.0,66.0,164,5,0.13775030200486071,2048
165,301.0,66.0,165,5,0.13837572999909753,2048
166,303.0,66.0,166,5,0.13900762500270503,2048
167,305.0,67.0,167,5,0.13963133800280048,2048
168,307.0,69.0,168,5,0.14024380200135056,2048
169,309.0,67.0,169,5,0.14087111400294816,2048
170,311.0,67.0,170,5,0.14148879300046246,2048
171,313.0,67.0,171,5,0.1421108729991829,2048
172,315.0,67.0,172,5,0.14275050000287592,2048
173,316.0,67.0,173,5,0.14311056500446284,2048
174,317.0,67.0,174,5,0.1434722080011852,2048
175,319.0,67.0,175,5,0.14410518899967428,2048
176,321.0,67.0,176,5,0.14473085600184277,2048
177,323.0,67.0,177,5,0.14535206100117648,2048
178,324.0,67.0,178,5,0.14571642100054305,2048
179,326.0,67.0,179,5,0.14634819600178162,2048
180,328.0,67.0,180,5,0.1469796520032105,2048
181,330.0,67.0,181,5,0.1476092669981881,2048
182,332.0,67.0,182,5,0.14823166000132915,2048
183,334.0,67.0,183,5,0.14885989200411132,2048
184,335.0,67.0,184,5,0.1492210639989935,2048
185,337.0,67.0,185,5,0.14984603199991398,2048
186,339.0,67.0,186,5,0.15049475600244477,2048
187,340.0,67.0,187,5,0.15086573600274278,2048
188,341.0,67.0,188,5,0.15122645600058604,2048
189,343.0,67.0,189,5,0.15185043800011044,2048
190,344.0,67.0,190,5,0.15221073100110516,2048
191,346.0,69.0,191,5,0.15284053800132824,2048
192,348.0,71.0,192,5,0.15346712699829368,2048
193,349.0,71.0,193,5,0.1538423540041549,2048
194,351.0,69.0,194,5,0.15448645599826705,2048
195,352.0,69.0,195,5,0.15485701899888227,2048
196,353.0,69.0,196,5,0.15522002200304996,2048
197,355.0,71.0,197,5,0.15585005300090415,2048
198,356.0,71.0,198,5,0.15621225900395075,2048
199,358.0,69.0,199,5,0.15684532999875955,2048
200,360.0,69.0,200,5,0.15747677400213433,2048
201,361.0,69.0,201,5,0.15784989399980986,2048
202,362.0,69.0,202,5,0.15821541000332218,2048
203,364.0,69.0,203,5,0.1588648969991482,2048
204,365.0,69.0,204,5,0.15923325000039767,2048
205,366.0,69.0,205,5,0.15960486300173216,2048
206,367.0,69.0,206,5,0.15997391899873037,2048
207,369.0,71.0,207,5,0.16060500199819217,2048
208,371.0,71.0,208,5,0.16124192099960055,2048
209,372.0,71.0,209,5,0.16161530499812216,2048
210,374.0,71.0,210,5,0.16224925400456414,2048
211,376.0,71.0,211,5,0.16290111700072885,2048
212,378.0,71.0,212,5,0.1635280180053087,2048
213,379.0,71.0,213,5,0.16390655899886042,2048
214,380.0,71.0,214,5,0.16428579000057653,2048
215,382.0,73.0,215,5,0.1649197520018788,2048
216,383.0,73.0,216,5,0.16529155200259993,2048
217,385.0,75.0,217,5,0.1659470090016839,2048
218,386.0,75.0,218,5,0.16634571000031428,2048
219,388.0,75.0,219,5,0.1669883970025694,2048
220,389.0,75.0,220,5,0.16735909900307888,2048
221,390.0,75.0,221,5,0.1677365200011991,2048
222,392.0,77.0,222,5,0.1683677440014435,2048
223,393.0,77.0,223,5,0.16874718500184827,2048
224,394.0,77.0,224,5,0.16912139199848752,2048
225,395.0,77.0,225,5,0.1694922509996104,2048
226,396.0,77.0,226,5,0.16986742000153754,2048
227,397.0,77.0,227,5,0.1702442880050512,2048
228,398.0,77.0,228,5,0.17065569200349273,2048
229,399.0,77.0,229,5,0.17103725700144423,2048
230,400.0,77.0,230,5,0.17141582500335062,2048
231,402.0,77.0,231,5,0.172068305000721,2048
232,404.0,77.0,232,5,0.17271611600153847,2048
233,406.0,77.0,233,5,0.1733623800027999,2048
234,407.0,77.0,234,5,0.17374874300003285,2048
235,409.0,77.0,235,5,0.1744183940027142,2048
236,410.0,77.0,236,5,0.1748090740002226,2048
237,411.0,77.0,237,5,0.1751935870051966,2048
238,412.0,77.0,238,5,0.17557592799857957,2048
239,413.0,77.0,239,5,0.17596581199904904,2048
240,414.0,77.0,240,5,0.17634924899903126,2048
241,415.0,77.0,241,5,0.1767396400027792,2048
242,416.0,77.0,242,5,0.17712629000016022,2048
243,417.0,77.0,243,5,0.17751325000426732,2048
244,419.0,77.0,244,5,0.17817058299988275,2048
245,421.0,77.0,245,5,0.17884194599901093,2048
246,422.0,77.0,246,5,0.1792260950023774,2048
247,423.0,77.0,247,5,0.17961511600151425,2048
248,424.0,77.0,248,5,0.17999818400130607,2048
249,425.0,77.0,249,5,0.1803796720050741,2048
250,426.0,77.0,250,5,0.18076862900488777,2048
251,427.0,77.0,251,5,0.18115294300514506,2048
252,428.0,77.0,252,5,0.18153540100320242,2048
253,429.0,77.0,253,5,0.18193147900456097,2048
254,431.0,77.0,254,5,0.18261114499910036,2048
255,433.0,77.0,255,5,0.1832657740014838,2048
256,434.0,77.0,256,5,0.18365873400034616,2048
257,435.0,77.0,257,5,0.19243257900234312,2048
258,436.0,77.0,258,5,0.1928815979990759,2048
259,437.0,77.0,259,5,0.19329482600005576,2048
260,439.0,77.0,260,5,0.1940118370039272,2048
261,440.0,77.0,261,5,0.1944385440001497,2048
262,441.0,77.0,262,5,0.19484761900093872,2048
263,442.0,77.0,263,5,0.19525123800121946,2048
264,443.0,77.0,264,5,0.19566979200317292,2048
265,444.0,77.0,265,5,0.19607672699930845,2048
266,445.0,77.0,266,5,0.19647031000204151,2048
267,446.0,77.0,267,5,0.19688491499982774,2048
268,448.0,77.0,268,5,0.19755677400098648,2048
269,450.0,77.0,269,5,0.198259393000626,2048
270,452.0,77.0,270,5,0.19896030599920778,2048
271,454.0,77.0,271,5,0.19963894600368803,2048
272,456.0,77.0,272,5,0.2003165150017594,2048
273,457.0,77.0,273,5,0.20072057800280163,2048
274,458.0,77.0,274,5,0.20112343900109408,2048
275,460.0,77.0,275,5,0.20180125900515122,2048
276,461.0,77.0,276,5,0.20221056900481926,2048
277,462.0,77.0,277,5,0.20264351399964653,2048
278,464.0,77.0,278,5,0.20332583900017198,2048
279,466.0,77.0,279,5,0.20401399800175568,2048
280,467.0,77.0,280,5,0.20442828399973223,2048
281,469.0,77.0,281,5,0.2051299779996043,2048
282,470.0,77.0,282,5,0.20553451299929293,2048
283,471.0,77.0,283,5,0.205943130000378,2048
284,473.0,77.0,284,5,0.2066429020051146,2048
285,474.0,77.0,285,5,0.20706510099989828,2048
286,476.0,77.0,286,5,0.2077463820023695,2048
287,478.0,77.0,287,5,0.2084219820026192,2048
288,480.0,77.0,288,5,0.20909894799842732,2048
289,481.0,77.0,289,5,0.20950848400389077,2048
290,482.0,77.0,290,5,0.20992568699875847,2048
291,484.0,77.0,291,5,0.2106474399988656,2048
292,485.0,77.0,292,5,0.21106294199853437,2048
293,486.0,77.0,293,5,0.21147007800027495,2048
294,488.0,77.0,294,5,0.2121521310036769,2048
295,489.0,77.0,295,5,0.21256511800311273,2048
296,491.0,77.0,296,5,0.21324532099970384,2048
297,493.0,77.0,297,5,0.2139306739991298,2048
298,495.0,77.0,298,5,0.21462849999807077,2048
299,497.0,77.0,299,5,0.21530401099880692,2048
300,498.0,77.0,300,5,0.21572276100050658,2048
301,499.0,77.0,301,5,0.21613238200370688,2048
302,500.0,77.0,302,5,0.21654524499899708,2048
303,502.0,77.0,303,5,0.21722633900208166,2048
304,503.0,77.0,304,5,0.21764230400003726,2048
305,504.0,77.0,305,5,0.2180504909993033,2048
306,506.0,77.0,306,5,0.21876352300023427,2048
307,508.0,77.0,307,5,0.21944241700111888,2048
308,510.0,79.0,308,5,0.2201292790050502,2048
309,511.0,79.0,309,5,0.22054802400089102,2048
310,513.0,77.0,310,5,0.221242659004929,2048
311,514.0,77.0,311,5,0.2216602580010658,2048
312,516.0,77.0,312,5,0.22234809899964603,2048
313,517.0,77.0,313,5,0.2227702349991887,2048
314,519.0,77.0,314,5,0.2234521330028656,2048
315,520.0,77.0,315,5,0.2238881430021138,2048
316,522.0,77.0,316,5,0.22457748500164598,2048
317,524.0,77.0,317,5,0.2252639850048581,2048
318,525.0,77.0,318,5,0.22568446199875325,2048
319,527.0,77.0,319,5,0.2263886150030885,2048
320,528.0,77.0,320,5,0.2268154420016799,2048
321,529.0,77.0,321,5,0.22723051899811253,2048
322,531.0,77.0,322,5,0.22792260400456144,2048
323,532.0,77.0,323,5,0.22834223900281359,2048
324,533.0,77.0,324,5,0.22876767900015693,2048
325,535.0,77.0,325,5,0.22946090200275648,2048
326,536.0,77.0,326,5,0.2298874469997827,2048
327,537.0,77.0,327,5,0.2303301010033465,2048
328,538.0,77.0,328,5,0.23076083900377853,2048
329,540.0,77.0,329,5,0.23145076999935554,2048
330,541.0,77.0,330,5,0.2318754549996811,2048
331,543.0,77.0,331,5,0.23256697900069412,2048
332,544.0,77.0,332,5,0.23298670100484742,2048
333,545.0,77.0,333,5,0.23340370000369148,2048
334,546.0,77.0,334,5,0.23383562600065488,2048
335,548.0,79.0,335,5,0.23454730000230484,2048
336,550.0,79.0,336,5,0.23525129900372121,2048
337,551.0,79.0,337,5,0.23568189800425898,2048
338,552.0,79.0,338,5,0.23610798400477506,2048
339,554.0,79.0,339,5,0.2368067970019183,2048
340,555.0,79.0,340,5,0.23723641499964288,2048
341,556.0,79.0,341,5,0.23766491900460096,2048
342,558.0,79.0,342,5,0.23837325900240103,2048
343,559.0,79.0,343,5,0.23880834800365847,2048
344,560.0,79.0,344,5,0.23922929200489307,2048
345,562.0,79.0,345,5,0.23992213100427762,2048
346,564.0,79.0,346,5,0.24062055100512225,2048
347,566.0,79.0,347,5,0.24132561000442365,2048
348,567.0,79.0,348,5,0.24176026900386205,2048
349,569.0,79.0,349,5,0.24245796000468545,2048
350,570.0,79.0,350,5,0.24290309000207344,2048
351,571.0,79.0,351,5,0.2433312749999459,2048
352,573.0,79.0,352,5,0.24405228600517148,2048
353,575.0,80.0,353,5,0.24475450099998852,2048
354,576.0,80.0,354,5,0.24518466900190106,2048
355,578.0,80.0,355,5,0.24596446700161323,2048
356,580.0,80.0,356,5,0.24670728400087683,2048
357,581.0,80.0,357,5,0.24714275199949043,2048
358,582.0,80.0,358,5,0.2475946440026746,2048
359,583.0,80.0,359,5,0.24803382300160592,2048
360,585.0,80.0,360,5,0.24877089100482408,2048
361,586.0,80.0,361,5,0.24921145500411512,2048
362,587.0,80.0,362,5,0.24965104299917584,2048
363,589.0,80.0,363,5,0.2503849450004054,2048
364,590.0,80.0,364,5,0.25084272600361146,2048
365,592.0,80.0,365,5,0.25155275499855634,2048
366,593.0,80.0,366,5,0.2520094940045965,2048
367,594.0,80.0,367,5,0.2524497310005245,2048
368,595.0,80.0,368,5,0.2528931900014868,2048
369,596.0,80.0,369,5,0.2533417310041841,2048
370,597.0,80.0,370,5,0.25379627700021956,2048
371,598.0,80.0,371,5,0.2542397900033393,2048
372,599.0,80.0,372,5,0.254700445002527,2048
373,601.0,80.0,373,5,0.25540856400039047,2048
374,602.0,80.0,374,5,0.2558487300048,2048
375,604.0,80.0,375,5,0.25654571400082204,2048
376,605.0,80.0,376,5,0.2569951210025465,2048
377,606.0,80.0,377,5,0.25743877000059,2048
378,608.0,80.0,378,5,0.25814699300099164,2048
379,610.0,82.0,379,5,0.25886831500247354,2048
380,611.0,82.0,380,5,0.25931454700184986,2048
381,612.0,82.0,381,5,0.2597617210049066,2048
382,613.0,82.0,382,5,0.2602013440045994,2048
383,614.0,82.0,383,5,0.2606414660040173,2048
384,615.0,82.0,384,5,0.2610846930037951,2048
385,616.0,82.0,385,5,0.26152438599820016,2048
386,617.0,82.0,386,5,0.2619721410010243,2048
387,618.0,82.0,387,5,0.2624229490029393,2048
388,620.0,83.0,388,5,0.26313905799906934,2048
389,622.0,83.0,389,5,0.2638577699981397,2048
390,623.0,83.0,390,5,0.26430798300134484,2048
391,624.0,83.0,391,5,0.26475829200353473,2048
392,625.0,83.0,392,5,0.2652018959997804,2048
393,626.0,83.0,393,5,0.2656481369995163,2048
394,627.0,83.0,394,5,0.26609253200149396,2048
395,628.0,83.0,395,5,0.2665480620053131,2048
396,630.0,83.0,396,5,0.267273973004194,2048
397,632.0,83.0,397,5,0.2679921880044276,2048
398,633.0,83.0,398,5,0.26843626300251344,2048
399,634.0,83.0,399,5,0.26888655799848493,2048
400,635.0,83.0,400,5,0.2693263039982412,2048
401,637.0,85.0,401,5,0.2700413300044602,2048
402,639.0,85.0,402,5,0.2707807180049713,2048
403,640.0,85.0,403,5,0.2712258669998846,2048
404,642.0,85.0,404,5,0.27194271700136596,2048
405,643.0,85.0,405,5,0.2723858340032166,2048
406,645.0,85.0,406,5,0.2731109880041913,2048
407,647.0,85.0,407,5,0.27383067900518654,2048
408,648.0,85.0,408,5,0.2742798990002484,2048
409,649.0,85.0,409,5,0.2747428900038358,2048
410,651.0,85.0,410,5,0.2754531280006631,2048
411,652.0,85.0,411,5,0.27590567099832697,2048
412,653.0,85.0,412,5,0.2763575540011516,2048
413,654.0,85.0,413,5,0.2768181930005085,2048
414,655.0,85.0,414,5,0.27726888100005453,2048
415,656.0,85.0,415,5,0.277722436003387,2048
416,657.0,85.0,416,5,0.2781750470021507,2048
417,659.0,85.0,417,5,0.27891995000391034,2048
418,660.0,85.0,418,5,0.27937487800227245,2048
419,661.0,85.0,419,5,0.27983130700158654,2048
420,662.0,85.0,420,5,0.28028702099982183,2048
421,664.0,85.0,421,5,0.28100432000064757,2048
422,665.0,85.0,422,5,0.2814579300029436,2048
423,666.0,85.0,423,5,0.28191500899993116,2048
424,667.0,85.0,424,5,0.2823795029980829,2048
425,668.0,85.0,425,5,0.2828452850008034,2048
426,669.0,85.0,426,5,0.28330352200282505,2048
427,670.0,85.0,427,5,0.2837708049992216,2048
428,671.0,85.0,428,5,0.28423349800141295,2048
429,673.0,85.0,429,5,0.28496892000111984,2048
430,675.0,85.0,430,5,0.2857052690014825,2048
431,676.0,85.0,431,5,0.28616072900331346,2048
432,678.0,85.0,432,5,0.28690006399847334,2048
433,679.0,85.0,433,5,0.2873591690004105,2048
434,680.0,85.0,434,5,0.28783647700038273,2048
435,682.0,85.0,435,5,0.28856926900334656,2048
436,684.0,85.0,436,5,0.2893003700010013,2048
437,685.0,85.0,437,5,0.2897632829990471,2048
438,687.0,85.0,438,5,0.290514954001992,2048
439,688.0,85.0,439,5,0.29098268099915003,2048
440,689.0,85.0,440,5,0.2914391720041749,2048
441,690.0,85.0,441,5,0.2919040880005923,2048
442,691.0,85.0,442,5,0.29236617399874376,2048
443,692.0,85.0,443,5,0.2928344309984823,2048
444,693.0,85.0,444,5,0.2932931980030844,2048
445,694.0,85.0,445,5,0.2937572290029493,2048
446,695.0,85.0,446,5,0.2942259580013342,2048
447,697.0,87.0,447,5,0.2950120310051716,2048
448,699.0,87.0,448,5,0.29575781400490087,2048
449,700.0,87.0,449,5,0.29622858999937307,2048
450,701.0,87.0,450,5,0.29669883500173455,2048
451,702.0,87.0,451,5,0.29716455600282643,2048
452,704.0,87.0,452,5,0.29790039700310444,2048
453,705.0,87.0,453,5,0.298376658000052,2048
454,707.0,87.0,454,5,0.2991159070006688,2048
455,709.0,87.0,455,5,0.2998528649986838,2048
456,710.0,87.0,456,5,0.3003208380032447,2048
457,711.0,87.0,457,5,0.3007926900027087,2048
458,712.0,87.0,458,5,0.30126000300515443,2048
459,713.0,87.0,459,5,0.30173263900360325,2048
460,714.0,87.0,460,5,0.302197069999238,2048
461,715.0,87.0,461,5,0.3026802120002685,2048
462,716.0,87.0,462,5,0.3031431390045327,2048
463,717.0,87.0,463,5,0.30361845299921697,2048
464,719.0,87.0,464,5,0.3043569720030064,2048
465,720.0,87.0,465,5,0.3048323320035706,2048
466,722.0,87.0,466,5,0.3055713670037221,2048
467,723.0,87.0,467,5,0.30603992900432786,2048
468,724.0,87.0,468,5,0.30652123800246045,2048
469,725.0,87.0,469,5,0.3069967560004443,2048
470,726.0,87.0,470,5,0.3074669260022347,2048
471,727.0,87.0,471,5,0.30794120600330643,2048
472,729.0,87.0,472,5,0.30868055899918545,2048
473,730.0,87.0,473,5,0.3091679050048697,2048
474,732.0,87.0,474,5,0.3099108399983379,2048
475,733.0,87.0,475,5,0.31040780000330415,2048
476,734.0,87.0,476,5,0.3108928020010353,2048
477,736.0,87.0,477,5,0.31163676000142004,2048
478,737.0,87.0,478,5,0.31211223100399366,2048
479,738.0,87.0,479,5,0.31263378899893723,2048
480,740.0,87.0,480,5,0.31338783300452633,2048
481,741.0,87.0,481,5,0.3140760050009703,2048
482,742.0,87.0,482,5,0.3146409660039353,2048
483,743.0,87.0,483,5,0.31515428500279086,2048
484,744.0,87.0,484,5,0.3157628150001983,2048
485,745.0,87.0,485,5,0.3163243050003075,2048
486,746.0,87.0,486,5,0.3168273000046611,2048
487,747.0,87.0,487,5,0.3173193309994531,2048
488,749.0,87.0,488,5,0.3180730630047037,2048
489,750.0,87.0,489,5,0.3185873180045746,2048
490,751.0,87.0,490,5,0.3190783259997261,2048
491,752.0,87.0,491,5,0.31956596900272416,2048
492,754.0,87.0,492,5,0.3203204910023487,2048
493,756.0,87.0,493,5,0.3210910519992467,2048
494,758.0,87.0,494,5,0.32185111199942185,2048
495,759.0,87.0,495,5,0.32235718500305666,2048
496,761.0,87.0,496,5,0.3231692320041475,2048
497,763.0,87.0,497,5,0.323963579001429,2048
498,764.0,87.0,498,5,0.3244721040027798,2048
499,765.0,87.0,499,5,0.3249671540033887,2048
500,766.0,87.0,500,5,0.3254489829996601,2048
501,767.0,87.0,501,5,0.3259428259989363,2048
502,769.0,87.0,502,5,0.3267295830009971,2048
503,770.0,87.0,503,5,0.3272273840048001,2048
504,772.0,87.0,504,5,0.32798310500220396,2048
505,774.0,87.0,505,5,0.3287443520021043,2048
506,776.0,87.0,506,5,0.3295036440031254,2048
507,777.0,87.0,507,5,0.32999756099889055,2048
508,778.0,87.0,508,5,0.33051499300199794,2048
509,779.0,87.0,509,5,0.33101687300222693,2048
510,780.0,87.0,510,5,0.33151026599807665,2048
511,782.0,87.0,511,5,0.33227193300263025,2048
512,783.0,87.0,512,5,0.33276935599860735,2048
513,784.0,87.0,513,5,0.3437990599995828,2048
514,785.0,87.0,514,5,0.3443380079988856,2048
515,786.0,87.0,515,5,0.3448474270044244,2048
516,788.0,89.0,516,5,0.34564269200200215,2048
517,789.0,89.0,517,5,0.34614419800345786,2048
518,790.0,89.0,518,5,0.3466604420027579,2048
519,791.0,89.0,519,5,0.3471638340051868,2048
520,792.0,89.0,520,5,0.3476640380031313,2048
521,793.0,89.0,521,5,0.34816582000348717,2048
522,794.0,89.0,522,5,0.3486587350053014,2048
523,795.0,89.0,523,5,0.3491523140037316,2048
524,797.0,89.0,524,5,0.34992520500236424,2048
525,799.0,89.0,525,5,0.35074270000040997,2048
526,800.0,89.0,526,5,0.3512520040021627,2048
527,802.0,89.0,527,5,0.35202628900151467,2048
528,803.0,89.0,528,5,0.3525275319989305,2048
529,804.0,89.0,529,5,0.3530328780034324,2048
530,805.0,89.0,530,5,0.3535349599987967,2048
531,807.0,89.0,531,5,0.3543202690052567,2048
532,808.0,89.0,532,5,0.3548328440010664,2048
533,809.0,89.0,533,5,0.3553405760030728,2048
534,810.0,89.0,534,5,0.35584633800317533,2048
535,811.0,89.0,535,5,0.35634744499839144,2048
