,FEvals,Fitness,Iteration,Keep Percent,Population Size,Time,max_iters,use_fast_mimic
0,0.0,50.0,0,0.25,150,0.001084803996491246,2048,False
1,2.0,66.0,1,0.25,150,4.4179274440029985,2048,False
2,3.0,66.0,2,0.25,150,8.972413513001811,2048,False
3,4.0,66.0,3,0.25,150,13.56169339200278,2048,False
4,6.0,67.0,4,0.25,150,17.916709721001098,2048,False
5,8.0,69.0,5,0.25,150,22.40735020000284,2048,False
6,10.0,71.0,6,0.25,150,26.843919703998836,2048,False
7,12.0,75.0,7,0.25,150,31.315764888997364,2048,False
8,14.0,77.0,8,0.25,150,35.66581076999864,2048,False
9,16.0,79.0,9,0.25,150,40.199757718997716,2048,False
10,18.0,83.0,10,0.25,150,44.65786704800121,2048,False
11,20.0,85.0,11,0.25,150,49.05977917199925,2048,False
12,21.0,85.0,12,0.25,150,53.40331368600164,2048,False
13,22.0,85.0,13,0.25,150,57.712084632999904,2048,False
14,24.0,87.0,14,0.25,150,62.2452137989967,2048,False
15,25.0,87.0,15,0.25,150,66.63015524399816,2048,False
16,26.0,87.0,16,0.25,150,71.13224483199883,2048,False
17,27.0,87.0,17,0.25,150,75.5763164270029,2048,False
18,28.0,87.0,18,0.25,150,79.8981309860028,2048,False
19,29.0,87.0,19,0.25,150,84.27344854099647,2048,False
20,31.0,89.0,20,0.25,150,88.58502001700253,2048,False
21,32.0,89.0,21,0.25,150,93.19290144799743,2048,False
22,33.0,89.0,22,0.25,150,97.77747689199896,2048,False
23,34.0,89.0,23,0.25,150,102.28269634200115,2048,False
24,35.0,89.0,24,0.25,150,106.78097101499588,2048,False
25,36.0,89.0,25,0.25,150,111.2841584630005,2048,False
26,37.0,89.0,26,0.25,150,115.75696847600193,2048,False
27,38.0,89.0,27,0.25,150,120.3307899759966,2048,False
28,39.0,89.0,28,0.25,150,124.79081385899917,2048,False
29,40.0,89.0,29,0.25,150,129.28445235799882,2048,False
30,41.0,89.0,30,0.25,150,133.80613529199763,2048,False
31,42.0,89.0,31,0.25,150,138.18875105900224,2048,False
32,43.0,89.0,32,0.25,150,142.71153373199922,2048,False
33,44.0,89.0,33,0.25,150,147.1279565069999,2048,False
34,45.0,89.0,34,0.25,150,151.61793498200132,2048,False
35,46.0,89.0,35,0.25,150,155.99758049900265,2048,False
36,47.0,89.0,36,0.25,150,160.51124806499865,2048,False
37,48.0,89.0,37,0.25,150,165.03484598900104,2048,False
38,49.0,89.0,38,0.25,150,169.45458415400208,2048,False
39,50.0,89.0,39,0.25,150,174.081107101003,2048,False
40,51.0,89.0,40,0.25,150,178.50964395699702,2048,False
41,52.0,89.0,41,0.25,150,182.9675878229973,2048,False
42,53.0,89.0,42,0.25,150,187.50178033200064,2048,False
43,54.0,89.0,43,0.25,150,191.98837370100227,2048,False
44,55.0,89.0,44,0.25,150,196.4088316030029,2048,False
45,56.0,89.0,45,0.25,150,200.90682152199588,2048,False
46,57.0,89.0,46,0.25,150,205.44260245199985,2048,False
47,58.0,89.0,47,0.25,150,209.8729273680001,2048,False
48,59.0,89.0,48,0.25,150,214.38355448700167,2048,False
49,60.0,89.0,49,0.25,150,218.89643443199748,2048,False
50,61.0,89.0,50,0.25,150,223.32022761400003,2048,False
51,62.0,89.0,51,0.25,150,227.77731190100167,2048,False
52,63.0,89.0,52,0.25,150,232.16800139599945,2048,False
53,64.0,89.0,53,0.25,150,236.6505448609969,2048,False
54,65.0,89.0,54,0.25,150,241.0994533740013,2048,False
55,66.0,89.0,55,0.25,150,245.60770959500223,2048,False
56,67.0,89.0,56,0.25,150,250.0868610230027,2048,False
57,68.0,89.0,57,0.25,150,254.540452094996,2048,False
58,69.0,89.0,58,0.25,150,258.9598478359985,2048,False
59,70.0,89.0,59,0.25,150,263.4322305769965,2048,False
60,71.0,89.0,60,0.25,150,267.82238244100154,2048,False
61,72.0,89.0,61,0.25,150,272.2014621760027,2048,False
62,73.0,89.0,62,0.25,150,276.6095511349995,2048,False
63,74.0,89.0,63,0.25,150,281.16788920899853,2048,False
64,75.0,89.0,64,0.25,150,285.58436445100233,2048,False
65,76.0,89.0,65,0.25,150,290.0734188999995,2048,False
66,77.0,89.0,66,0.25,150,294.5659420469965,2048,False
67,78.0,89.0,67,0.25,150,299.0247584919998,2048,False
68,79.0,89.0,68,0.25,150,303.51734184900124,2048,False
69,80.0,89.0,69,0.25,150,307.9815002920004,2048,False
70,81.0,89.0,70,0.25,150,312.56797920900135,2048,False
71,82.0,89.0,71,0.25,150,316.9545599120029,2048,False
72,83.0,89.0,72,0.25,150,321.3495731610019,2048,False
73,84.0,89.0,73,0.25,150,325.76902093199897,2048,False
74,85.0,89.0,74,0.25,150,330.1416284020015,2048,False
75,86.0,89.0,75,0.25,150,334.5484521010003,2048,False
76,87.0,89.0,76,0.25,150,339.21426238300046,2048,False
77,88.0,89.0,77,0.25,150,343.63319718899584,2048,False
78,89.0,89.0,78,0.25,150,348.0253867579959,2048,False
79,90.0,89.0,79,0.25,150,352.39474454599986,2048,False
80,91.0,89.0,80,0.25,150,356.83941778999724,2048,False
81,92.0,89.0,81,0.25,150,361.22910703199886,2048,False
82,93.0,89.0,82,0.25,150,365.7033296419977,2048,False
83,94.0,89.0,83,0.25,150,370.19359932099906,2048,False
84,95.0,89.0,84,0.25,150,374.5711343349976,2048,False
85,96.0,89.0,85,0.25,150,379.1405280789986,2048,False
86,97.0,89.0,86,0.25,150,383.5257601150006,2048,False
87,98.0,89.0,87,0.25,150,387.93145456800266,2048,False
88,99.0,89.0,88,0.25,150,392.3797052739974,2048,False
89,100.0,89.0,89,0.25,150,396.8552608250029,2048,False
90,101.0,89.0,90,0.25,150,401.5698534159965,2048,False
91,102.0,89.0,91,0.25,150,405.99245531099587,2048,False
92,103.0,89.0,92,0.25,150,410.4193697160008,2048,False
93,104.0,89.0,93,0.25,150,414.87263480899855,2048,False
94,105.0,89.0,94,0.25,150,419.2753965910015,2048,False
95,106.0,89.0,95,0.25,150,423.71005980399786,2048,False
96,107.0,89.0,96,0.25,150,428.252470681,2048,False
97,108.0,89.0,97,0.25,150,432.6584516889998,2048,False
98,109.0,89.0,98,0.25,150,437.0327893770009,2048,False
99,110.0,89.0,99,0.25,150,441.5304771860028,2048,False
100,111.0,89.0,100,0.25,150,446.0115918980009,2048,False
101,112.0,89.0,101,0.25,150,450.6256184379963,2048,False
102,113.0,89.0,102,0.25,150,455.0477385580016,2048,False
103,114.0,89.0,103,0.25,150,459.4644409429966,2048,False
104,115.0,89.0,104,0.25,150,463.86235318800027,2048,False
105,116.0,89.0,105,0.25,150,468.28911436299677,2048,False
106,117.0,89.0,106,0.25,150,472.8106910560018,2048,False
107,118.0,89.0,107,0.25,150,477.3723943130026,2048,False
108,119.0,89.0,108,0.25,150,481.80154732600204,2048,False
109,120.0,89.0,109,0.25,150,486.2569313279964,2048,False
110,121.0,89.0,110,0.25,150,490.6847284489995,2048,False
111,122.0,89.0,111,0.25,150,495.23715059400274,2048,False
112,123.0,89.0,112,0.25,150,499.70460377100244,2048,False
113,124.0,89.0,113,0.25,150,504.1074693519986,2048,False
114,125.0,89.0,114,0.25,150,508.52279974799603,2048,False
115,126.0,89.0,115,0.25,150,512.9209401699991,2048,False
116,127.0,89.0,116,0.25,150,517.5276014379997,2048,False
117,128.0,89.0,117,0.25,150,521.915756825998,2048,False
118,129.0,89.0,118,0.25,150,526.5408501010024,2048,False
119,130.0,89.0,119,0.25,150,530.9076164669968,2048,False
120,131.0,89.0,120,0.25,150,535.280995879999,2048,False
121,132.0,89.0,121,0.25,150,539.6827007760003,2048,False
122,133.0,89.0,122,0.25,150,544.1085718219983,2048,False
123,134.0,89.0,123,0.25,150,548.6006176739975,2048,False
124,135.0,89.0,124,0.25,150,553.0135803669982,2048,False
125,136.0,89.0,125,0.25,150,557.4811527510028,2048,False
126,137.0,89.0,126,0.25,150,561.9545957299997,2048,False
127,138.0,89.0,127,0.25,150,566.4383094590012,2048,False
128,139.0,89.0,128,0.25,150,570.8337301240026,2048,False
129,140.0,89.0,129,0.25,150,575.3652806120008,2048,False
130,141.0,89.0,130,0.25,150,579.7542558269997,2048,False
131,142.0,89.0,131,0.25,150,584.3238519739971,2048,False
132,143.0,89.0,132,0.25,150,588.7131996660028,2048,False
133,144.0,89.0,133,0.25,150,593.2162141169974,2048,False
134,145.0,89.0,134,0.25,150,597.8366790989967,2048,False
135,146.0,89.0,135,0.25,150,602.3249496029966,2048,False
136,147.0,89.0,136,0.25,150,606.8793218619976,2048,False
137,148.0,89.0,137,0.25,150,611.2799766030003,2048,False
138,149.0,89.0,138,0.25,150,615.6763253999961,2048,False
139,150.0,89.0,139,0.25,150,620.2768709820011,2048,False
140,151.0,89.0,140,0.25,150,624.685010647001,2048,False
141,152.0,89.0,141,0.25,150,629.2561092649994,2048,False
142,153.0,89.0,142,0.25,150,633.655256995,2048,False
143,154.0,89.0,143,0.25,150,638.212107624,2048,False
144,155.0,89.0,144,0.25,150,642.6072982859987,2048,False
145,156.0,89.0,145,0.25,150,647.1600296129982,2048,False
146,157.0,89.0,146,0.25,150,651.6608738470022,2048,False
147,158.0,89.0,147,0.25,150,656.0845335959966,2048,False
148,159.0,89.0,148,0.25,150,660.4583962269971,2048,False
149,160.0,89.0,149,0.25,150,664.8646096969969,2048,False
150,161.0,89.0,150,0.25,150,669.2196765030021,2048,False
151,162.0,89.0,151,0.25,150,673.6826600420027,2048,False
152,163.0,89.0,152,0.25,150,678.063368201998,2048,False
153,164.0,89.0,153,0.25,150,682.5792400610007,2048,False
154,165.0,89.0,154,0.25,150,687.2262827250015,2048,False
155,166.0,89.0,155,0.25,150,691.7906463830004,2048,False
156,167.0,89.0,156,0.25,150,696.2473285419983,2048,False
157,168.0,89.0,157,0.25,150,700.7650674879987,2048,False
158,169.0,89.0,158,0.25,150,705.3843072550007,2048,False
159,170.0,89.0,159,0.25,150,709.8643421439992,2048,False
160,171.0,89.0,160,0.25,150,714.2854868689974,2048,False
161,172.0,89.0,161,0.25,150,718.6929882240001,2048,False
162,173.0,89.0,162,0.25,150,723.1788933790012,2048,False
163,174.0,89.0,163,0.25,150,727.772292403999,2048,False
164,175.0,89.0,164,0.25,150,732.3457065719995,2048,False
165,176.0,89.0,165,0.25,150,736.7148281249974,2048,False
166,177.0,89.0,166,0.25,150,741.170815600999,2048,False
167,178.0,89.0,167,0.25,150,745.6902674070006,2048,False
168,179.0,89.0,168,0.25,150,750.1591589449963,2048,False
169,180.0,89.0,169,0.25,150,754.6988092449974,2048,False
170,181.0,89.0,170,0.25,150,759.2136963680023,2048,False
171,182.0,89.0,171,0.25,150,763.8431436780011,2048,False
172,183.0,89.0,172,0.25,150,768.3630477319966,2048,False
173,184.0,89.0,173,0.25,150,772.8634592689996,2048,False
174,185.0,89.0,174,0.25,150,777.4478994640012,2048,False
175,186.0,89.0,175,0.25,150,781.9494326830027,2048,False
176,187.0,89.0,176,0.25,150,786.3358992099966,2048,False
177,188.0,89.0,177,0.25,150,790.9341235179963,2048,False
178,189.0,89.0,178,0.25,150,795.3084803620004,2048,False
179,190.0,89.0,179,0.25,150,799.7286001100001,2048,False
180,191.0,89.0,180,0.25,150,804.1759004170017,2048,False
181,192.0,89.0,181,0.25,150,808.567200903999,2048,False
182,193.0,89.0,182,0.25,150,812.9841631969975,2048,False
183,194.0,89.0,183,0.25,150,817.4389004089971,2048,False
184,195.0,89.0,184,0.25,150,821.8611728230026,2048,False
185,196.0,89.0,185,0.25,150,826.280729664999,2048,False
186,197.0,89.0,186,0.25,150,830.8261732690007,2048,False
187,198.0,89.0,187,0.25,150,835.1939309160007,2048,False
188,199.0,89.0,188,0.25,150,839.5770078509959,2048,False
189,200.0,89.0,189,0.25,150,844.1763282019965,2048,False
190,201.0,89.0,190,0.25,150,848.5525433470029,2048,False
191,202.0,89.0,191,0.25,150,852.940453049996,2048,False
192,203.0,89.0,192,0.25,150,857.3322102750026,2048,False
193,204.0,89.0,193,0.25,150,861.805335144003,2048,False
194,205.0,89.0,194,0.25,150,866.1967918969967,2048,False
195,206.0,89.0,195,0.25,150,870.7808229669972,2048,False
196,207.0,89.0,196,0.25,150,875.2167207029997,2048,False
197,208.0,89.0,197,0.25,150,879.6831145719989,2048,False
198,209.0,89.0,198,0.25,150,884.168084748002,2048,False
199,210.0,89.0,199,0.25,150,888.7039535220028,2048,False
200,211.0,89.0,200,0.25,150,893.1900241409967,2048,False
