,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,150.0,4.0,0,0.4,150,0.007499479004763998,2048
1,302.0,71.0,1,0.4,150,0.0252342360035982,2048
2,454.0,72.0,2,0.4,150,0.043350714004191104,2048
3,605.0,72.0,3,0.4,150,0.061579252003866713,2048
4,757.0,75.0,4,0.4,150,0.07551331300055608,2048
5,908.0,75.0,5,0.4,150,0.09361022100347327,2048
6,1059.0,75.0,6,0.4,150,0.10752159900584957,2048
7,1210.0,75.0,7,0.4,150,0.12148443800106179,2048
8,1362.0,76.0,8,0.4,150,0.13550012800260447,2048
9,1514.0,78.0,9,0.4,150,0.15387874899897724,2048
10,1665.0,78.0,10,0.4,150,0.16764435500226682,2048
11,1816.0,78.0,11,0.4,150,0.181559021002613,2048
12,1967.0,78.0,12,0.4,150,0.19542973400530173,2048
13,2119.0,82.0,13,0.4,150,0.20906068900512764,2048
14,2270.0,82.0,14,0.4,150,0.22276131900434848,2048
15,2421.0,82.0,15,0.4,150,0.23642343700339552,2048
16,2572.0,82.0,16,0.4,150,0.250301441999909,2048
17,2723.0,82.0,17,0.4,150,0.268832530004147,2048
18,2875.0,84.0,18,0.4,150,0.2825091050035553,2048
19,3026.0,84.0,19,0.4,150,0.29650916600076016,2048
20,3177.0,84.0,20,0.4,150,0.3103253860026598,2048
21,3328.0,84.0,21,0.4,150,0.32419393400050467,2048
22,3479.0,84.0,22,0.4,150,0.3381678049991024,2048
23,3631.0,85.0,23,0.4,150,0.3522170080032083,2048
24,3782.0,85.0,24,0.4,150,0.36603816100250697,2048
25,3934.0,86.0,25,0.4,150,0.3796145130036166,2048
26,4085.0,86.0,26,0.4,150,0.39342971500445856,2048
27,4237.0,87.0,27,0.4,150,0.40712121200340334,2048
28,4388.0,87.0,28,0.4,150,0.42090927000390366,2048
29,4539.0,87.0,29,0.4,150,0.43450725100410637,2048
30,4691.0,91.0,30,0.4,150,0.4483815540006617,2048
31,4842.0,91.0,31,0.4,150,0.4619959480041871,2048
32,4993.0,91.0,32,0.4,150,0.475616355004604,2048
33,5144.0,91.0,33,0.4,150,0.4948683879993041,2048
34,5295.0,91.0,34,0.4,150,0.5087850560012157,2048
35,5447.0,93.0,35,0.4,150,0.522794538999733,2048
36,5598.0,93.0,36,0.4,150,0.5367786640053964,2048
37,5750.0,98.0,37,0.4,150,0.5503750290008611,2048
38,5901.0,98.0,38,0.4,150,0.5640207780015771,2048
39,6052.0,98.0,39,0.4,150,0.5778896170013468,2048
40,6203.0,98.0,40,0.4,150,0.5917169099993771,2048
41,6354.0,98.0,41,0.4,150,0.6053761370058055,2048
42,6505.0,98.0,42,0.4,150,0.6189484730057302,2048
43,6656.0,98.0,43,0.4,150,0.6325273740003468,2048
44,6807.0,98.0,44,0.4,150,0.6462411390020861,2048
