,FEvals,Fitness,Iteration,Keep Percent,Population Size,Time,max_iters,use_fast_mimic
0,150.0,6.0,0,0.25,150,0.033137774997157976,2048,False
1,302.0,3.0,1,0.25,150,0.10262622899608687,2048,False
2,454.0,1.0,2,0.25,150,0.17148471699329093,2048,False
3,605.0,1.0,3,0.25,150,0.24006013100006385,2048,False
4,756.0,1.0,4,0.25,150,0.3036901519953972,2048,False
5,907.0,1.0,5,0.25,150,0.37287582799763186,2048,False
6,1058.0,1.0,6,0.25,150,0.43668476099992404,2048,False
7,1209.0,1.0,7,0.25,150,0.5003731619945029,2048,False
8,1360.0,1.0,8,0.25,150,0.5640164180003922,2048,False
9,1511.0,1.0,9,0.25,150,0.6334737199940719,2048,False
10,1662.0,1.0,10,0.25,150,0.697543524998764,2048,False
11,1813.0,1.0,11,0.25,150,0.7617136239932734,2048,False
12,1964.0,1.0,12,0.25,150,0.8255020229989896,2048,False
13,2115.0,1.0,13,0.25,150,0.8890212109981803,2048,False
14,2266.0,1.0,14,0.25,150,0.9529612349942909,2048,False
15,2417.0,1.0,15,0.25,150,1.0167305649956688,2048,False
16,2568.0,1.0,16,0.25,150,1.0804314559936756,2048,False
17,2719.0,1.0,17,0.25,150,1.1487974889969337,2048,False
18,2870.0,1.0,18,0.25,150,1.2180455259949667,2048,False
19,3021.0,1.0,19,0.25,150,1.294018786997185,2048,False
20,3172.0,1.0,20,0.25,150,1.3581725579933845,2048,False
21,3323.0,1.0,21,0.25,150,1.4339621069957502,2048,False
22,3474.0,1.0,22,0.25,150,1.5095489529994666,2048,False
23,3625.0,1.0,23,0.25,150,1.5848005659936462,2048,False
24,3776.0,1.0,24,0.25,150,1.6598571329959668,2048,False
25,3927.0,1.0,25,0.25,150,1.735118637996493,2048,False
26,4078.0,1.0,26,0.25,150,1.810715663996234,2048,False
27,4229.0,1.0,27,0.25,150,1.88607270099601,2048,False
28,4380.0,1.0,28,0.25,150,1.9617441659938777,2048,False
29,4531.0,1.0,29,0.25,150,2.037316418995033,2048,False
30,4682.0,1.0,30,0.25,150,2.1128901219999534,2048,False
31,4833.0,1.0,31,0.25,150,2.188369501993293,2048,False
32,4984.0,1.0,32,0.25,150,2.2638686270001926,2048,False
33,5135.0,1.0,33,0.25,150,2.344908470993687,2048,False
34,5286.0,1.0,34,0.25,150,2.41999859099451,2048,False
35,5437.0,1.0,35,0.25,150,2.4952459709966206,2048,False
36,5588.0,1.0,36,0.25,150,2.57031227099651,2048,False
37,5739.0,1.0,37,0.25,150,2.645646382996347,2048,False
38,5890.0,1.0,38,0.25,150,2.7211104889938724,2048,False
39,6041.0,1.0,39,0.25,150,2.7969723679998424,2048,False
40,6192.0,1.0,40,0.25,150,2.8715100809931755,2048,False
41,6343.0,1.0,41,0.25,150,2.946364597999491,2048,False
42,6494.0,1.0,42,0.25,150,3.0283516479976242,2048,False
43,6645.0,1.0,43,0.25,150,3.1049216549945413,2048,False
44,6796.0,1.0,44,0.25,150,3.1805366759945173,2048,False
45,6947.0,1.0,45,0.25,150,3.25544591799553,2048,False
46,7098.0,1.0,46,0.25,150,3.3301563299974077,2048,False
