,FEvals,Fitness,Iteration,Keep Percent,Population Size,Time,max_iters,use_fast_mimic
0,150.0,40.0,0,0.25,150,0.15628583099896787,2048,False
1,302.0,20.0,1,0.25,150,0.8598107249999885,2048,False
2,454.0,18.0,2,0.25,150,1.489929534996918,2048,False
3,605.0,18.0,3,0.25,150,2.1109687139978632,2048,False
4,756.0,18.0,4,0.25,150,2.714678135002032,2048,False
5,907.0,18.0,5,0.25,150,3.315962524000497,2048,False
6,1058.0,18.0,6,0.25,150,3.9527214209956583,2048,False
7,1209.0,18.0,7,0.25,150,4.6532019340011175,2048,False
8,1360.0,18.0,8,0.25,150,5.281443988998944,2048,False
9,1511.0,18.0,9,0.25,150,5.902923531000852,2048,False
10,1662.0,18.0,10,0.25,150,6.539110444995458,2048,False
11,1813.0,18.0,11,0.25,150,7.151216719001241,2048,False
12,1964.0,18.0,12,0.25,150,7.76280289299757,2048,False
13,2115.0,18.0,13,0.25,150,8.371035206997476,2048,False
14,2266.0,18.0,14,0.25,150,8.996997903996089,2048,False
15,2417.0,18.0,15,0.25,150,9.603480915000546,2048,False
16,2568.0,18.0,16,0.25,150,10.275938063001377,2048,False
17,2719.0,18.0,17,0.25,150,10.941411781997886,2048,False
18,2870.0,18.0,18,0.25,150,11.54250511599821,2048,False
19,3021.0,18.0,19,0.25,150,12.156328858996858,2048,False
20,3172.0,18.0,20,0.25,150,12.762870530001237,2048,False
21,3323.0,18.0,21,0.25,150,13.365413471001375,2048,False
22,3474.0,18.0,22,0.25,150,13.97850432999985,2048,False
23,3625.0,18.0,23,0.25,150,14.677013547996467,2048,False
24,3776.0,18.0,24,0.25,150,15.298644729999069,2048,False
25,3927.0,18.0,25,0.25,150,15.913723297002434,2048,False
26,4078.0,18.0,26,0.25,150,16.51443799000117,2048,False
27,4229.0,18.0,27,0.25,150,17.15377022299799,2048,False
28,4380.0,18.0,28,0.25,150,17.754453385001398,2048,False
29,4531.0,18.0,29,0.25,150,18.36189455499698,2048,False
30,4682.0,18.0,30,0.25,150,18.98134041800222,2048,False
31,4833.0,18.0,31,0.25,150,19.586294401997293,2048,False
32,4984.0,18.0,32,0.25,150,20.18957740299811,2048,False
33,5135.0,18.0,33,0.25,150,20.868826059995627,2048,False
34,5286.0,18.0,34,0.25,150,21.47291871199559,2048,False
35,5437.0,18.0,35,0.25,150,22.115047943996615,2048,False
36,5588.0,18.0,36,0.25,150,22.8119566710011,2048,False
37,5739.0,18.0,37,0.25,150,23.41840824999963,2048,False
38,5890.0,18.0,38,0.25,150,24.065373785000702,2048,False
39,6041.0,18.0,39,0.25,150,24.665124359999027,2048,False
40,6192.0,18.0,40,0.25,150,25.275996673997724,2048,False
41,6343.0,18.0,41,0.25,150,25.888869962996978,2048,False
42,6494.0,18.0,42,0.25,150,26.492338299998664,2048,False
43,6645.0,18.0,43,0.25,150,27.15337279099913,2048,False
44,6796.0,18.0,44,0.25,150,27.814983160002157,2048,False
45,6947.0,18.0,45,0.25,150,28.418172216996027,2048,False
46,7098.0,18.0,46,0.25,150,29.01673909899546,2048,False
47,7249.0,18.0,47,0.25,150,29.614799679999123,2048,False
48,7400.0,18.0,48,0.25,150,30.22102915999858,2048,False
49,7551.0,18.0,49,0.25,150,30.819621509996068,2048,False
50,7702.0,18.0,50,0.25,150,31.514745701999345,2048,False
51,7853.0,18.0,51,0.25,150,32.15585524900234,2048,False
52,8004.0,18.0,52,0.25,150,32.75837842100009,2048,False
53,8155.0,18.0,53,0.25,150,33.36265670599823,2048,False
54,8306.0,18.0,54,0.25,150,33.96165380399907,2048,False
55,8457.0,18.0,55,0.25,150,34.56360608799878,2048,False
56,8608.0,18.0,56,0.25,150,35.17015657099546,2048,False
57,8759.0,18.0,57,0.25,150,35.77289772399672,2048,False
58,8910.0,18.0,58,0.25,150,36.43817662199581,2048,False
59,9061.0,18.0,59,0.25,150,37.04818837699713,2048,False
60,9212.0,18.0,60,0.25,150,37.65174396400107,2048,False
61,9363.0,18.0,61,0.25,150,38.27427876299771,2048,False
62,9514.0,18.0,62,0.25,150,38.87629686099535,2048,False
63,9665.0,18.0,63,0.25,150,39.479279409999435,2048,False
64,9816.0,18.0,64,0.25,150,40.08252665899636,2048,False
65,9967.0,18.0,65,0.25,150,40.74988366800244,2048,False
66,10118.0,18.0,66,0.25,150,41.41977405599755,2048,False
67,10269.0,18.0,67,0.25,150,42.04320410999935,2048,False
68,10420.0,18.0,68,0.25,150,42.642196693996084,2048,False
69,10571.0,18.0,69,0.25,150,43.306117234998965,2048,False
70,10722.0,18.0,70,0.25,150,43.99540508499922,2048,False
71,10873.0,18.0,71,0.25,150,44.68777865699667,2048,False
72,11024.0,18.0,72,0.25,150,45.313093101998675,2048,False
73,11175.0,18.0,73,0.25,150,45.92264592200081,2048,False
74,11326.0,18.0,74,0.25,150,46.52539952799998,2048,False
75,11477.0,18.0,75,0.25,150,47.14042430699919,2048,False
76,11628.0,18.0,76,0.25,150,47.740954861998034,2048,False
77,11779.0,18.0,77,0.25,150,48.34058349899715,2048,False
78,11930.0,18.0,78,0.25,150,48.941109377999965,2048,False
79,12081.0,18.0,79,0.25,150,49.54251393999584,2048,False
80,12232.0,18.0,80,0.25,150,50.15199915199628,2048,False
81,12383.0,18.0,81,0.25,150,50.75393202799751,2048,False
82,12534.0,18.0,82,0.25,150,51.373366275998706,2048,False
83,12685.0,18.0,83,0.25,150,52.010520062998694,2048,False
84,12836.0,18.0,84,0.25,150,52.70451624099951,2048,False
85,12987.0,18.0,85,0.25,150,53.32323195599747,2048,False
86,13138.0,18.0,86,0.25,150,53.94002954199823,2048,False
87,13289.0,18.0,87,0.25,150,54.54115231600008,2048,False
88,13440.0,18.0,88,0.25,150,55.14475038999808,2048,False
89,13591.0,18.0,89,0.25,150,55.74451866599702,2048,False
90,13742.0,18.0,90,0.25,150,56.34372896399873,2048,False
91,13893.0,18.0,91,0.25,150,56.977550088995486,2048,False
92,14044.0,18.0,92,0.25,150,57.5773020350025,2048,False
93,14195.0,18.0,93,0.25,150,58.193486006995954,2048,False
94,14346.0,18.0,94,0.25,150,58.847538465997786,2048,False
95,14497.0,18.0,95,0.25,150,59.447466486999474,2048,False
96,14648.0,18.0,96,0.25,150,60.06655240299733,2048,False
97,14799.0,18.0,97,0.25,150,60.693083067999396,2048,False
98,14950.0,18.0,98,0.25,150,61.301316905999556,2048,False
99,15101.0,18.0,99,0.25,150,61.908330026999465,2048,False
100,15252.0,18.0,100,0.25,150,62.51354600399645,2048,False
101,15403.0,18.0,101,0.25,150,63.107117925996135,2048,False
102,15554.0,18.0,102,0.25,150,63.69705188900116,2048,False
