,FEvals,Fitness,Iteration,Temperature,Time,max_iters
0,0.0,45.0,0,5,0.0005124849994899705,2048
1,2.0,45.0,1,5,0.006383705003827345,2048
2,4.0,45.0,2,5,0.011482909001642838,2048
3,6.0,45.0,3,5,0.016548498002521228,2048
4,7.0,45.0,4,5,0.016818925003462937,2048
5,9.0,47.0,5,5,0.02192719500453677,2048
6,11.0,47.0,6,5,0.02243335800449131,2048
7,13.0,47.0,7,5,0.022894611000083387,2048
8,15.0,47.0,8,5,0.02336385100352345,2048
9,17.0,49.0,9,5,0.02848193800309673,2048
10,19.0,51.0,10,5,0.02897380700596841,2048
11,21.0,49.0,11,5,0.029457011005433742,2048
12,23.0,47.0,12,5,0.029954081001051236,2048
13,25.0,47.0,13,5,0.03043189600430196,2048
14,27.0,47.0,14,5,0.03090035000059288,2048
15,29.0,49.0,15,5,0.03137596300075529,2048
16,31.0,49.0,16,5,0.03184262800641591,2048
17,33.0,51.0,17,5,0.037150276999454945,2048
18,34.0,51.0,18,5,0.037418432999402285,2048
19,36.0,51.0,19,5,0.03790855300030671,2048
20,38.0,49.0,20,5,0.038388132001273334,2048
21,39.0,49.0,21,5,0.0386401490031858,2048
22,41.0,49.0,22,5,0.039102198999898974,2048
23,43.0,49.0,23,5,0.03957077499944717,2048
24,45.0,49.0,24,5,0.04003517700039083,2048
25,47.0,51.0,25,5,0.04050375999941025,2048
26,48.0,51.0,26,5,0.04075764700246509,2048
27,50.0,51.0,27,5,0.041226891000405885,2048
28,52.0,53.0,28,5,0.04169231100240722,2048
29,54.0,53.0,29,5,0.04220310500386404,2048
30,56.0,55.0,30,5,0.04267336500197416,2048
31,58.0,55.0,31,5,0.043139589004567824,2048
32,60.0,53.0,32,5,0.04360952500428539,2048
33,62.0,51.0,33,5,0.04914956400170922,2048
34,64.0,53.0,34,5,0.049646596002276056,2048
35,66.0,53.0,35,5,0.050147968002420384,2048
36,68.0,53.0,36,5,0.05062243900465546,2048
37,69.0,53.0,37,5,0.05087935399933485,2048
38,71.0,53.0,38,5,0.05135688900190871,2048
39,73.0,53.0,39,5,0.05183439300162718,2048
40,75.0,53.0,40,5,0.05231041200022446,2048
41,77.0,51.0,41,5,0.05278672200074652,2048
42,79.0,53.0,42,5,0.05326699500437826,2048
