,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
0,150.0,4.0,0,0.4,150,0.005601010998361744,2048
1,302.0,52.0,1,0.4,150,0.021622313004627358,2048
2,454.0,55.0,2,0.4,150,0.037594342000375036,2048
3,605.0,55.0,3,0.4,150,0.05362373000389198,2048
4,756.0,55.0,4,0.4,150,0.06545557700155769,2048
5,907.0,55.0,5,0.4,150,0.08151376400201116,2048
6,1059.0,56.0,6,0.4,150,0.09350391299813055,2048
7,1210.0,56.0,7,0.4,150,0.10535028899903409,2048
8,1361.0,56.0,8,0.4,150,0.11734223700477742,2048
9,1513.0,58.0,9,0.4,150,0.13366040099936072,2048
10,1664.0,58.0,10,0.4,150,0.14544952600408578,2048
11,1815.0,58.0,11,0.4,150,0.15719022700068308,2048
12,1966.0,58.0,12,0.4,150,0.16916556299838703,2048
13,2118.0,59.0,13,0.4,150,0.18102662300225347,2048
14,2269.0,59.0,14,0.4,150,0.19276927600003546,2048
15,2420.0,59.0,15,0.4,150,0.20467081000242615,2048
16,2571.0,59.0,16,0.4,150,0.21673901900066994,2048
17,2722.0,59.0,17,0.4,150,0.23363308999978472,2048
18,2873.0,59.0,18,0.4,150,0.24541778200364206,2048
19,3024.0,59.0,19,0.4,150,0.25719926800229587,2048
20,3175.0,59.0,20,0.4,150,0.2690790240012575,2048
21,3326.0,59.0,21,0.4,150,0.2808106599986786,2048
22,3477.0,59.0,22,0.4,150,0.2928181620009127,2048
23,3628.0,59.0,23,0.4,150,0.3047712340048747,2048
24,3779.0,59.0,24,0.4,150,0.31644436200440396,2048
25,3930.0,59.0,25,0.4,150,0.3282774379986222,2048
26,4081.0,59.0,26,0.4,150,0.33999393400154077,2048
27,4232.0,59.0,27,0.4,150,0.35193030100344913,2048
28,4383.0,59.0,28,0.4,150,0.3636750369987567,2048
29,4534.0,59.0,29,0.4,150,0.3755473749988596,2048
30,4685.0,59.0,30,0.4,150,0.38736661599978106,2048
31,4836.0,59.0,31,0.4,150,0.3992630530046881,2048
32,4987.0,59.0,32,0.4,150,0.41097610800352413,2048
33,5138.0,59.0,33,0.4,150,0.42813949799892725,2048
34,5289.0,59.0,34,0.4,150,0.4400578159984434,2048
35,5440.0,59.0,35,0.4,150,0.4520111210003961,2048
36,5591.0,59.0,36,0.4,150,0.4638107950013364,2048
37,5742.0,59.0,37,0.4,150,0.47579898800177034,2048
38,5893.0,59.0,38,0.4,150,0.48751167899899883,2048
39,6044.0,59.0,39,0.4,150,0.4993667369999457,2048
40,6195.0,59.0,40,0.4,150,0.5113107040015166,2048
41,6347.0,60.0,41,0.4,150,0.523870454999269,2048
42,6498.0,60.0,42,0.4,150,0.5373309569986304,2048
43,6649.0,60.0,43,0.4,150,0.5506182960016304,2048
44,6800.0,60.0,44,0.4,150,0.5640485230032937,2048
45,6951.0,60.0,45,0.4,150,0.5774638840011903,2048
46,7102.0,60.0,46,0.4,150,0.5906649579992518,2048
47,7254.0,61.0,47,0.4,150,0.6039895860012621,2048
48,7405.0,61.0,48,0.4,150,0.6172822369990172,2048
49,7556.0,61.0,49,0.4,150,0.6304047689991421,2048
50,7707.0,61.0,50,0.4,150,0.6434462550023454,2048
51,7858.0,61.0,51,0.4,150,0.656768719003594,2048
52,8009.0,61.0,52,0.4,150,0.6701041460037231,2048
53,8160.0,61.0,53,0.4,150,0.6833230480042403,2048
54,8311.0,61.0,54,0.4,150,0.6964815809988067,2048
55,8463.0,62.0,55,0.4,150,0.7094086810029694,2048
56,8615.0,64.0,56,0.4,150,0.7220822810049867,2048
57,8766.0,64.0,57,0.4,150,0.735472935004509,2048
58,8917.0,64.0,58,0.4,150,0.7486533390037948,2048
59,9069.0,65.0,59,0.4,150,0.7619796810031403,2048
60,9220.0,65.0,60,0.4,150,0.7753884379999363,2048
61,9371.0,65.0,61,0.4,150,0.7886399710041587,2048
62,9522.0,65.0,62,0.4,150,0.8019622889987659,2048
63,9673.0,65.0,63,0.4,150,0.8150846690041362,2048
64,9824.0,65.0,64,0.4,150,0.8281689770010416,2048
65,9975.0,65.0,65,0.4,150,0.8475074060042971,2048
66,10127.0,70.0,66,0.4,150,0.8609170429990627,2048
67,10278.0,70.0,67,0.4,150,0.8742553250049241,2048
68,10429.0,70.0,68,0.4,150,0.887403920001816,2048
69,10580.0,70.0,69,0.4,150,0.9006135430026916,2048
70,10731.0,70.0,70,0.4,150,0.914062844,2048
71,10882.0,70.0,71,0.4,150,0.9273781919982866,2048
72,11033.0,70.0,72,0.4,150,0.940393392003898,2048
73,11184.0,70.0,73,0.4,150,0.9537549110027612,2048
74,11336.0,71.0,74,0.4,150,0.967106980002427,2048
75,11487.0,71.0,75,0.4,150,0.980504714003473,2048
76,11638.0,71.0,76,0.4,150,0.9936301749985432,2048
77,11789.0,71.0,77,0.4,150,1.006922239997948,2048
78,11940.0,71.0,78,0.4,150,1.0201789530037786,2048
79,12092.0,72.0,79,0.4,150,1.0324589009978808,2048
80,12243.0,72.0,80,0.4,150,1.0444972969999071,2048
81,12394.0,72.0,81,0.4,150,1.056310633000976,2048
82,12545.0,72.0,82,0.4,150,1.068337328004418,2048
83,12696.0,72.0,83,0.4,150,1.080188142004772,2048
84,12847.0,72.0,84,0.4,150,1.092054291999375,2048
85,12998.0,72.0,85,0.4,150,1.1038928480047616,2048
86,13150.0,73.0,86,0.4,150,1.1158037860004697,2048
87,13301.0,73.0,87,0.4,150,1.127682049998839,2048
88,13452.0,73.0,88,0.4,150,1.1393716640013736,2048
89,13603.0,73.0,89,0.4,150,1.151183221001702,2048
90,13754.0,73.0,90,0.4,150,1.1628360210015671,2048
91,13905.0,73.0,91,0.4,150,1.1743890790021396,2048
92,14056.0,73.0,92,0.4,150,1.1859182660045917,2048
93,14207.0,73.0,93,0.4,150,1.1977226520029944,2048
94,14359.0,74.0,94,0.4,150,1.209425541004748,2048
95,14510.0,74.0,95,0.4,150,1.2212903410036233,2048
96,14661.0,74.0,96,0.4,150,1.232995069003664,2048
97,14812.0,74.0,97,0.4,150,1.2446566920043551,2048
98,14963.0,74.0,98,0.4,150,1.256329761003144,2048
99,15114.0,74.0,99,0.4,150,1.2680726620019414,2048
100,15265.0,74.0,100,0.4,150,1.279792790999636,2048
101,15417.0,75.0,101,0.4,150,1.291609307001636,2048
102,15568.0,75.0,102,0.4,150,1.3033153510041302,2048
103,15719.0,75.0,103,0.4,150,1.3150751200009836,2048
104,15870.0,75.0,104,0.4,150,1.3268696480008657,2048
105,16021.0,75.0,105,0.4,150,1.3387142299980042,2048
106,16172.0,75.0,106,0.4,150,1.3504122290032683,2048
107,16323.0,75.0,107,0.4,150,1.3622204030034482,2048
108,16474.0,75.0,108,0.4,150,1.3740123559982749,2048
109,16625.0,75.0,109,0.4,150,1.385912242003542,2048
110,16776.0,75.0,110,0.4,150,1.397725991999323,2048
111,16927.0,75.0,111,0.4,150,1.4094463830042514,2048
112,17078.0,75.0,112,0.4,150,1.4212328040011926,2048
113,17229.0,75.0,113,0.4,150,1.4329808769980446,2048
114,17380.0,75.0,114,0.4,150,1.4446909539983608,2048
115,17531.0,75.0,115,0.4,150,1.4563386189984158,2048
116,17682.0,75.0,116,0.4,150,1.46804852400237,2048
117,17833.0,75.0,117,0.4,150,1.4796716909986571,2048
118,17984.0,75.0,118,0.4,150,1.491217618000519,2048
119,18135.0,75.0,119,0.4,150,1.502911032002885,2048
120,18286.0,75.0,120,0.4,150,1.5145850000044447,2048
121,18437.0,75.0,121,0.4,150,1.5263123100012308,2048
122,18588.0,75.0,122,0.4,150,1.5381022069996106,2048
123,18739.0,75.0,123,0.4,150,1.5498101030025282,2048
124,18890.0,75.0,124,0.4,150,1.5615268660039874,2048
125,19041.0,75.0,125,0.4,150,1.5732500860030996,2048
126,19192.0,75.0,126,0.4,150,1.5849918160020025,2048
127,19343.0,75.0,127,0.4,150,1.5968265530027566,2048
128,19494.0,75.0,128,0.4,150,1.6087890940034413,2048
129,19645.0,75.0,129,0.4,150,1.6269900420011254,2048
130,19796.0,75.0,130,0.4,150,1.6387088800038327,2048
