,FEvals,Fitness,Iteration,Mutation Rate,Population Size,Time,max_iters
48,7404.0,37.0,48,0.4,150,0.5127563330024714,2048
49,7555.0,37.0,49,0.4,150,0.5227178630011622,2048
50,7706.0,37.0,50,0.4,150,0.5325263020058628,2048
51,7857.0,37.0,51,0.4,150,0.5423803670055349,2048
52,8008.0,37.0,52,0.4,150,0.5523185240017483,2048
53,8159.0,37.0,53,0.4,150,0.5622570620034821,2048
54,8310.0,37.0,54,0.4,150,0.5721304960025009,2048
55,8461.0,37.0,55,0.4,150,0.5819602350020432,2048
56,8612.0,37.0,56,0.4,150,0.5918828710055095,2048
57,8763.0,37.0,57,0.4,150,0.601701324005262,2048
58,8914.0,37.0,58,0.4,150,0.6115111580002122,2048
59,9065.0,37.0,59,0.4,150,0.6213929700024892,2048
60,9216.0,37.0,60,0.4,150,0.6311834650041419,2048
61,9367.0,37.0,61,0.4,150,0.641397664003307,2048
62,9518.0,37.0,62,0.4,150,0.6513290170041728,2048
63,9669.0,37.0,63,0.4,150,0.6613140750050661,2048
64,9820.0,37.0,64,0.4,150,0.6710872740004561,2048
65,9971.0,37.0,65,0.4,150,0.6866167620028136,2048
66,10122.0,37.0,66,0.4,150,0.6964951800036943,2048
67,10273.0,37.0,67,0.4,150,0.706361464006477,2048
68,10424.0,37.0,68,0.4,150,0.7162424280031701,2048
69,10575.0,37.0,69,0.4,150,0.726021911999851,2048
70,10726.0,37.0,70,0.4,150,0.7358796350017656,2048
71,10877.0,37.0,71,0.4,150,0.7457548700040206,2048
72,11028.0,37.0,72,0.4,150,0.7556265800012625,2048
73,11179.0,37.0,73,0.4,150,0.765555737001705,2048
74,11330.0,37.0,74,0.4,150,0.775304271002824,2048
75,11481.0,37.0,75,0.4,150,0.7850936210015789,2048
76,11632.0,37.0,76,0.4,150,0.794851655002276,2048
77,11783.0,37.0,77,0.4,150,0.804863766003109,2048
78,11934.0,37.0,78,0.4,150,0.8146603950008284,2048
79,12085.0,37.0,79,0.4,150,0.8244770750025054,2048
80,12236.0,37.0,80,0.4,150,0.8343639810045715,2048
81,12387.0,37.0,81,0.4,150,0.844273016002262,2048
82,12538.0,37.0,82,0.4,150,0.8541117570057395,2048
83,12689.0,37.0,83,0.4,150,0.8639844400022412,2048
84,12840.0,37.0,84,0.4,150,0.8738195400001132,2048
85,12991.0,37.0,85,0.4,150,0.8836958000028972,2048
86,13142.0,37.0,86,0.4,150,0.8936163730031694,2048
87,13293.0,37.0,87,0.4,150,0.9034249900068971,2048
88,13444.0,37.0,88,0.4,150,0.9131885790047818,2048
89,13595.0,37.0,89,0.4,150,0.9230126830007066,2048
90,13746.0,37.0,90,0.4,150,0.9328761340002529,2048
91,13897.0,37.0,91,0.4,150,0.9426262170018163,2048
92,14048.0,37.0,92,0.4,150,0.9525008609998622,2048
93,14199.0,37.0,93,0.4,150,0.9623737840011017,2048
94,14350.0,37.0,94,0.4,150,0.9722193910056376,2048
95,14501.0,37.0,95,0.4,150,0.9820832120021805,2048
96,14652.0,37.0,96,0.4,150,0.9917853200022364,2048
97,14803.0,37.0,97,0.4,150,1.001687572002993,2048
98,14954.0,37.0,98,0.4,150,1.0114041320048273,2048
99,15105.0,37.0,99,0.4,150,1.021236354004941,2048
100,15256.0,37.0,100,0.4,150,1.0310611370005063,2048
101,15407.0,37.0,101,0.4,150,1.0409669960063184,2048
102,15558.0,37.0,102,0.4,150,1.0507142660062527,2048
103,15709.0,37.0,103,0.4,150,1.060563834005734,2048
104,15860.0,37.0,104,0.4,150,1.0703999290053616,2048
105,16011.0,37.0,105,0.4,150,1.0802903560033883,2048
106,16162.0,37.0,106,0.4,150,1.0900726079999004,2048
107,16313.0,37.0,107,0.4,150,1.0999619590002112,2048
108,16464.0,37.0,108,0.4,150,1.1098060800068197,2048
109,16615.0,37.0,109,0.4,150,1.1196785960055422,2048
110,16766.0,37.0,110,0.4,150,1.1295170940065873,2048
111,16917.0,37.0,111,0.4,150,1.1393371690064669,2048
112,17068.0,37.0,112,0.4,150,1.1492490970049403,2048
113,17219.0,37.0,113,0.4,150,1.1592487470043125,2048
114,17370.0,37.0,114,0.4,150,1.1691956900031073,2048
115,17521.0,37.0,115,0.4,150,1.1791517390010995,2048
116,17672.0,37.0,116,0.4,150,1.188921417000529,2048
117,17823.0,37.0,117,0.4,150,1.1988192750068265,2048
118,17974.0,37.0,118,0.4,150,1.2087922970022191,2048
119,18125.0,37.0,119,0.4,150,1.2187453160004225,2048
120,18276.0,37.0,120,0.4,150,1.2287262020035996,2048
121,18427.0,37.0,121,0.4,150,1.238596655006404,2048
122,18578.0,37.0,122,0.4,150,1.2485509650068707,2048
123,18729.0,37.0,123,0.4,150,1.2584615510058939,2048
124,18880.0,37.0,124,0.4,150,1.268358123001235,2048
125,19031.0,37.0,125,0.4,150,1.2781766270054504,2048
126,19182.0,37.0,126,0.4,150,1.2880570490015089,2048
127,19333.0,37.0,127,0.4,150,1.2979269890056457,2048
128,19484.0,37.0,128,0.4,150,1.3077474030069425,2048
129,19635.0,37.0,129,0.4,150,1.3239280100024189,2048
130,19786.0,37.0,130,0.4,150,1.3337926870008232,2048
131,19937.0,37.0,131,0.4,150,1.3437543790059863,2048
132,20088.0,37.0,132,0.4,150,1.35349595000298,2048
133,20239.0,37.0,133,0.4,150,1.3632781129999785,2048
134,20390.0,37.0,134,0.4,150,1.373051510003279,2048
135,20541.0,37.0,135,0.4,150,1.3828888290008763,2048
136,20692.0,37.0,136,0.4,150,1.3927213330025552,2048
137,20843.0,37.0,137,0.4,150,1.4024772600023425,2048
138,20994.0,37.0,138,0.4,150,1.4123660969999037,2048
139,21145.0,37.0,139,0.4,150,1.4223008670014679,2048
140,21296.0,37.0,140,0.4,150,1.432153666006343,2048
141,21447.0,37.0,141,0.4,150,1.4421064859998296,2048
142,21598.0,37.0,142,0.4,150,1.4519167610051227,2048
143,21749.0,37.0,143,0.4,150,1.4618110350056668,2048
144,21900.0,37.0,144,0.4,150,1.472062058004667,2048
145,22051.0,37.0,145,0.4,150,1.482129767005972,2048
146,22202.0,37.0,146,0.4,150,1.4919303480055532,2048
147,22353.0,37.0,147,0.4,150,1.5019128350031679,2048
148,22504.0,37.0,148,0.4,150,1.511856732002343,2048
149,22655.0,37.0,149,0.4,150,1.5218338660051813,2048
150,22806.0,37.0,150,0.4,150,1.5317711170064285,2048
151,22957.0,37.0,151,0.4,150,1.543406684002548,2048
152,23108.0,37.0,152,0.4,150,1.553386045001389,2048
153,23259.0,37.0,153,0.4,150,1.5633415900010732,2048
154,23410.0,37.0,154,0.4,150,1.5732206140019116,2048
155,23561.0,37.0,155,0.4,150,1.5831883330029086,2048
156,23712.0,37.0,156,0.4,150,1.5930537750027725,2048
157,23863.0,37.0,157,0.4,150,1.6029032370061032,2048
158,24014.0,37.0,158,0.4,150,1.612827027005551,2048
159,24165.0,37.0,159,0.4,150,1.6227172819999396,2048
160,24316.0,37.0,160,0.4,150,1.6326056360048824,2048
161,24467.0,37.0,161,0.4,150,1.6424920790013857,2048
162,24618.0,37.0,162,0.4,150,1.6523618240025826,2048
163,24769.0,37.0,163,0.4,150,1.662230352005281,2048
164,24920.0,37.0,164,0.4,150,1.672134669002844,2048
165,25071.0,37.0,165,0.4,150,1.6821348200028297,2048
166,25222.0,37.0,166,0.4,150,1.6920009450041107,2048
167,25373.0,37.0,167,0.4,150,1.7018547380066593,2048
168,25524.0,37.0,168,0.4,150,1.7117235900004744,2048
169,25675.0,37.0,169,0.4,150,1.7216012140052044,2048
170,25826.0,37.0,170,0.4,150,1.7314353740002844,2048
171,25977.0,37.0,171,0.4,150,1.7413671840040479,2048
172,26128.0,37.0,172,0.4,150,1.7512194000009913,2048
173,26279.0,37.0,173,0.4,150,1.7611546290063416,2048
174,26430.0,37.0,174,0.4,150,1.7709086760005448,2048
175,26581.0,37.0,175,0.4,150,1.7807120500001474,2048
176,26732.0,37.0,176,0.4,150,1.7905139650029014,2048
177,26883.0,37.0,177,0.4,150,1.8003454720019363,2048
178,27034.0,37.0,178,0.4,150,1.810245788001339,2048
179,27185.0,37.0,179,0.4,150,1.8201505480028572,2048
180,27336.0,37.0,180,0.4,150,1.8299283190062852,2048
181,27487.0,37.0,181,0.4,150,1.8397819260062533,2048
182,27638.0,37.0,182,0.4,150,1.849712001006992,2048
183,27789.0,37.0,183,0.4,150,1.859580457006814,2048
184,27940.0,37.0,184,0.4,150,1.8694151720046648,2048
185,28091.0,37.0,185,0.4,150,1.879190716004814,2048
186,28242.0,37.0,186,0.4,150,1.8891416980040958,2048
187,28393.0,37.0,187,0.4,150,1.8991299530025572,2048
188,28544.0,37.0,188,0.4,150,1.9090131180055323,2048
189,28695.0,37.0,189,0.4,150,1.9189214470025036,2048
190,28846.0,37.0,190,0.4,150,1.928814611004782,2048
191,28997.0,37.0,191,0.4,150,1.9387564090066007,2048
192,29148.0,37.0,192,0.4,150,1.9486339000068256,2048
193,29299.0,37.0,193,0.4,150,1.9585791890058317,2048
194,29450.0,37.0,194,0.4,150,1.9684771890024422,2048
195,29601.0,37.0,195,0.4,150,1.9784636690019397,2048
196,29752.0,37.0,196,0.4,150,1.9885001750008087,2048
197,29903.0,37.0,197,0.4,150,1.9984474390003015,2048
198,30054.0,37.0,198,0.4,150,2.0083598220007843,2048
199,30205.0,37.0,199,0.4,150,2.0183067380057764,2048
200,30356.0,37.0,200,0.4,150,2.0282222170062596,2048
201,30507.0,37.0,201,0.4,150,2.0381731870002113,2048
202,30658.0,37.0,202,0.4,150,2.048213191999821,2048
203,30809.0,37.0,203,0.4,150,2.0581917640010943,2048
204,30960.0,37.0,204,0.4,150,2.0680733380067977,2048
205,31111.0,37.0,205,0.4,150,2.0779319170032977,2048
206,31262.0,37.0,206,0.4,150,2.0879269990036846,2048
207,31413.0,37.0,207,0.4,150,2.097694724005123,2048
208,31564.0,37.0,208,0.4,150,2.107619769005396,2048
209,31715.0,37.0,209,0.4,150,2.117561510000087,2048
210,31866.0,37.0,210,0.4,150,2.127456587004417,2048
211,32017.0,37.0,211,0.4,150,2.1374059800000396,2048
212,32168.0,37.0,212,0.4,150,2.147339588002069,2048
213,32319.0,37.0,213,0.4,150,2.157257439001114,2048
214,32470.0,37.0,214,0.4,150,2.1671158550016116,2048
215,32621.0,37.0,215,0.4,150,2.177065965006477,2048
216,32772.0,37.0,216,0.4,150,2.186962254003447,2048
217,32923.0,37.0,217,0.4,150,2.1968910740033607,2048
218,33074.0,37.0,218,0.4,150,2.2067609440055094,2048
219,33225.0,37.0,219,0.4,150,2.216647979999834,2048
220,33376.0,37.0,220,0.4,150,2.2265824760033865,2048
