,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
704,2,229.0,7944,50.801964,"[1, 2, 3, 0, 2, 0, 4, 3, 4, 2, 3, 2, 3, 2, 2, 2, 0, 4, 1, 0]",75,2048,28
705,4,229.0,7946,50.9315637,"[1, 2, 3, 0, 2, 0, 4, 3, 4, 2, 3, 2, 3, 2, 2, 2, 0, 4, 1, 0]",75,2048,28
706,8,262.0,7953,51.0673292,"[1, 3, 3, 0, 2, 0, 4, 3, 4, 2, 3, 2, 3, 2, 4, 2, 2, 4, 1, 0]",75,2048,28
707,16,306.0,7964,51.2323047,"[4, 3, 3, 3, 2, 0, 4, 3, 4, 4, 3, 2, 3, 2, 4, 2, 2, 4, 1, 0]",75,2048,28
708,32,375.0,7985,51.454059,"[4, 3, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 2, 4, 4, 2, 4, 1, 3]",75,2048,28
709,64,396.0,8019,51.9116262,"[4, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 2, 4, 1, 3]",75,2048,28
710,128,396.0,8083,53.4868039,"[4, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 2, 4, 1, 3]",75,2048,28
711,256,405.0,8212,54.802739700000004,"[4, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 2, 4, 1, 4]",75,2048,28
712,512,405.0,8381,56.5291301,"[4, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 2, 4, 1, 4]",75,2048,28
713,1024,405.0,8381,56.5291301,"[4, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 2, 4, 1, 4]",75,2048,28
714,2048,405.0,8381,56.5291301,"[4, 4, 4, 3, 3, 0, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 2, 4, 1, 4]",75,2048,28
715,0,267.0,8381,56.69047569999999,"[4, 2, 3, 2, 4, 2, 0, 2, 0, 4, 0, 3, 0, 0, 1, 2, 4, 0, 4, 3]",75,2048,29
716,1,270.0,8383,56.837466199999994,"[4, 2, 3, 2, 4, 2, 0, 2, 3, 4, 0, 3, 0, 0, 1, 2, 4, 0, 4, 3]",75,2048,29
717,2,280.0,8385,56.999686499999996,"[4, 2, 3, 2, 4, 2, 0, 2, 3, 4, 0, 3, 1, 0, 1, 2, 4, 0, 4, 3]",75,2048,29
718,4,304.0,8388,57.15553369999999,"[4, 2, 3, 2, 4, 2, 3, 2, 3, 4, 0, 3, 1, 0, 1, 2, 4, 0, 4, 3]",75,2048,29
719,8,318.0,8393,57.33554149999999,"[4, 2, 3, 2, 4, 2, 3, 2, 3, 4, 0, 3, 1, 2, 1, 2, 4, 0, 4, 3]",75,2048,29
720,16,358.0,8403,57.5368752,"[4, 2, 3, 2, 4, 2, 3, 2, 3, 4, 0, 3, 3, 2, 1, 4, 4, 0, 4, 3]",75,2048,29
721,32,412.0,8424,57.7674382,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
722,64,412.0,8456,58.3984925,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
723,128,412.0,8520,58.9741887,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
724,256,412.0,8620,59.720484400000004,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
725,512,412.0,8620,59.720484400000004,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
726,1024,412.0,8620,59.720484400000004,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
727,2048,412.0,8620,59.720484400000004,"[4, 4, 3, 4, 4, 3, 3, 2, 3, 4, 0, 3, 3, 2, 3, 4, 4, 0, 4, 4]",75,2048,29
728,0,251.0,8620,59.8431454,"[2, 4, 3, 3, 1, 1, 4, 0, 2, 1, 1, 3, 1, 2, 1, 2, 2, 3, 2, 1]",75,2048,30
729,1,251.0,8621,59.968000599999996,"[2, 4, 3, 3, 1, 1, 4, 0, 2, 1, 1, 3, 1, 2, 1, 2, 2, 3, 2, 1]",75,2048,30
730,2,278.0,8623,60.12630399999999,"[2, 4, 3, 3, 1, 4, 4, 0, 2, 1, 1, 3, 1, 2, 1, 2, 2, 3, 2, 1]",75,2048,30
731,4,287.0,8626,60.2828023,"[2, 4, 3, 3, 1, 4, 4, 0, 2, 1, 1, 3, 1, 2, 1, 2, 2, 3, 2, 2]",75,2048,30
732,8,291.0,8632,60.4325633,"[2, 4, 3, 3, 1, 4, 4, 0, 2, 2, 2, 3, 1, 2, 1, 2, 2, 3, 2, 2]",75,2048,30
733,16,324.0,8644,60.62284029999999,"[2, 4, 3, 3, 1, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 2, 3, 3, 2, 2]",75,2048,30
734,32,365.0,8663,60.8608627,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 2, 3, 3, 2, 2]",75,2048,30
735,64,393.0,8698,61.2321098,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 4]",75,2048,30
736,128,393.0,8762,61.76143979999999,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 4]",75,2048,30
737,256,393.0,8882,62.7912688,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 4]",75,2048,30
738,512,393.0,8882,62.7912688,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 4]",75,2048,30
739,1024,393.0,8882,62.7912688,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 4]",75,2048,30
740,2048,393.0,8882,62.7912688,"[3, 4, 3, 4, 4, 4, 4, 0, 4, 2, 3, 3, 3, 2, 1, 3, 3, 3, 2, 4]",75,2048,30
741,0,275.0,8882,62.932411599999995,"[2, 0, 3, 4, 0, 3, 4, 3, 1, 0, 3, 4, 3, 2, 4, 0, 0, 0, 0, 4]",75,2048,31
742,1,275.0,8883,63.0743772,"[2, 0, 3, 4, 0, 3, 4, 3, 1, 0, 3, 4, 3, 2, 4, 0, 0, 0, 0, 4]",75,2048,31
743,2,275.0,8884,64.0684541,"[2, 0, 3, 4, 0, 3, 4, 3, 1, 0, 3, 4, 3, 2, 4, 0, 0, 0, 0, 4]",75,2048,31
744,4,275.0,8886,64.19705809999999,"[2, 0, 3, 4, 0, 3, 4, 3, 1, 0, 3, 4, 3, 2, 4, 0, 0, 0, 0, 4]",75,2048,31
745,8,322.0,8893,64.3862018,"[2, 0, 3, 4, 0, 3, 4, 3, 1, 3, 3, 4, 3, 4, 4, 3, 0, 0, 0, 4]",75,2048,31
746,16,372.0,8904,64.6105566,"[2, 0, 4, 4, 4, 3, 4, 3, 1, 3, 3, 4, 3, 4, 4, 4, 0, 0, 0, 4]",75,2048,31
747,32,417.0,8925,65.0473835,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 3, 4, 4, 4, 0, 3, 1, 4]",75,2048,31
748,64,431.0,8959,65.6211478,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 0, 4, 1, 4]",75,2048,31
749,128,431.0,9023,66.9101794,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 0, 4, 1, 4]",75,2048,31
750,256,431.0,9145,68.1277929,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 0, 4, 1, 4]",75,2048,31
751,512,431.0,9145,68.1277929,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 0, 4, 1, 4]",75,2048,31
752,1024,431.0,9145,68.1277929,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 0, 4, 1, 4]",75,2048,31
753,2048,431.0,9145,68.1277929,"[2, 2, 4, 4, 4, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 0, 4, 1, 4]",75,2048,31
754,0,237.0,9145,68.2761745,"[4, 4, 0, 4, 1, 2, 1, 4, 3, 0, 3, 1, 1, 4, 0, 0, 1, 0, 0, 3]",75,2048,32
755,1,261.0,9147,68.4183116,"[4, 4, 0, 4, 1, 2, 4, 4, 3, 0, 3, 1, 1, 4, 0, 0, 1, 0, 0, 3]",75,2048,32
756,2,281.0,9149,68.5887256,"[4, 4, 0, 4, 1, 2, 4, 4, 3, 0, 3, 1, 1, 4, 0, 2, 1, 0, 0, 3]",75,2048,32
757,4,291.0,9152,68.7542936,"[4, 4, 0, 4, 1, 2, 4, 4, 3, 0, 3, 1, 1, 4, 2, 2, 1, 0, 0, 3]",75,2048,32
758,8,345.0,9158,68.9531305,"[4, 4, 0, 4, 1, 2, 4, 4, 3, 0, 3, 1, 4, 4, 2, 2, 4, 0, 0, 3]",75,2048,32
759,16,400.0,9170,69.15213,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 3, 3, 2, 4, 4, 2, 2, 4, 0, 4, 3]",75,2048,32
760,32,401.0,9187,69.433713,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 2, 4, 4, 2, 2, 4, 0, 4, 3]",75,2048,32
761,64,419.0,9221,69.764335,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 0, 4, 4]",75,2048,32
762,128,419.0,9285,70.2994186,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 0, 4, 4]",75,2048,32
763,256,419.0,9395,71.4913688,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 0, 4, 4]",75,2048,32
764,512,419.0,9395,71.4913688,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 0, 4, 4]",75,2048,32
765,1024,419.0,9395,71.4913688,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 0, 4, 4]",75,2048,32
766,2048,419.0,9395,71.4913688,"[4, 4, 0, 4, 4, 2, 4, 4, 3, 4, 3, 3, 4, 4, 2, 2, 4, 0, 4, 4]",75,2048,32
767,0,278.0,9395,71.6159156,"[4, 1, 0, 2, 4, 0, 1, 4, 2, 2, 1, 3, 1, 3, 2, 1, 4, 4, 2, 2]",75,2048,33
768,1,278.0,9396,71.7366601,"[4, 1, 0, 2, 4, 0, 1, 4, 2, 2, 1, 3, 1, 3, 2, 1, 4, 4, 2, 2]",75,2048,33
769,2,278.0,9397,71.8592388,"[4, 1, 0, 2, 4, 0, 1, 4, 2, 2, 1, 3, 1, 3, 2, 1, 4, 4, 2, 2]",75,2048,33
770,4,280.0,9400,72.0051773,"[4, 1, 0, 2, 4, 0, 1, 4, 2, 4, 1, 3, 1, 3, 2, 1, 4, 4, 2, 2]",75,2048,33
771,8,299.0,9406,72.1990777,"[4, 1, 3, 2, 4, 0, 1, 4, 2, 4, 1, 3, 1, 4, 2, 1, 4, 4, 2, 2]",75,2048,33
772,16,350.0,9419,72.38752819999999,"[4, 2, 3, 3, 4, 0, 4, 4, 2, 4, 1, 3, 1, 4, 2, 2, 4, 4, 3, 2]",75,2048,33
773,32,389.0,9439,72.6363409,"[4, 3, 3, 3, 4, 1, 4, 4, 2, 4, 1, 3, 1, 4, 3, 2, 4, 4, 3, 4]",75,2048,33
774,64,404.0,9473,72.9733426,"[4, 3, 3, 3, 4, 1, 4, 4, 2, 4, 1, 3, 2, 4, 4, 2, 4, 4, 3, 4]",75,2048,33
775,128,410.0,9538,73.4966203,"[4, 3, 3, 4, 4, 1, 4, 4, 2, 4, 1, 3, 2, 4, 4, 2, 4, 4, 3, 4]",75,2048,33
776,256,410.0,9666,74.4112592,"[4, 3, 3, 4, 4, 1, 4, 4, 2, 4, 1, 3, 2, 4, 4, 2, 4, 4, 3, 4]",75,2048,33
777,512,410.0,9694,75.09309569999999,"[4, 3, 3, 4, 4, 1, 4, 4, 2, 4, 1, 3, 2, 4, 4, 2, 4, 4, 3, 4]",75,2048,33
778,1024,410.0,9694,75.09309569999999,"[4, 3, 3, 4, 4, 1, 4, 4, 2, 4, 1, 3, 2, 4, 4, 2, 4, 4, 3, 4]",75,2048,33
779,2048,410.0,9694,75.09309569999999,"[4, 3, 3, 4, 4, 1, 4, 4, 2, 4, 1, 3, 2, 4, 4, 2, 4, 4, 3, 4]",75,2048,33
780,0,234.0,9694,75.2088227,"[3, 4, 1, 4, 2, 2, 2, 1, 1, 0, 1, 0, 2, 0, 1, 1, 3, 2, 4, 1]",75,2048,34
781,1,234.0,9695,75.3440583,"[3, 4, 1, 4, 2, 2, 2, 1, 1, 0, 1, 0, 2, 0, 1, 1, 3, 2, 4, 1]",75,2048,34
782,2,254.0,9697,75.472636,"[3, 4, 1, 4, 2, 2, 2, 1, 1, 0, 1, 0, 4, 0, 1, 1, 3, 2, 4, 1]",75,2048,34
783,4,273.0,9701,75.6027245,"[3, 4, 1, 4, 2, 2, 2, 1, 1, 0, 4, 0, 4, 0, 1, 2, 3, 2, 4, 1]",75,2048,34
784,8,276.0,9706,75.7547616,"[3, 4, 1, 4, 2, 2, 2, 1, 4, 0, 4, 0, 4, 0, 1, 2, 3, 2, 4, 1]",75,2048,34
785,16,329.0,9717,75.9297512,"[3, 4, 1, 4, 2, 2, 2, 1, 4, 0, 4, 0, 4, 3, 2, 2, 3, 2, 4, 4]",75,2048,34
786,32,378.0,9737,76.1494356,"[3, 4, 1, 4, 4, 2, 2, 1, 4, 3, 4, 0, 4, 3, 2, 4, 3, 4, 4, 4]",75,2048,34
787,64,400.0,9771,76.4398691,"[3, 4, 1, 4, 4, 2, 4, 2, 4, 3, 4, 0, 4, 3, 2, 4, 3, 4, 4, 4]",75,2048,34
788,128,407.0,9836,76.9402676,"[3, 4, 1, 4, 4, 2, 4, 2, 4, 3, 4, 0, 4, 4, 2, 4, 3, 4, 4, 4]",75,2048,34
789,256,407.0,9964,77.8190542,"[3, 4, 1, 4, 4, 2, 4, 2, 4, 3, 4, 0, 4, 4, 2, 4, 3, 4, 4, 4]",75,2048,34
790,512,407.0,9994,78.12779499999999,"[3, 4, 1, 4, 4, 2, 4, 2, 4, 3, 4, 0, 4, 4, 2, 4, 3, 4, 4, 4]",75,2048,34
791,1024,407.0,9994,78.12779499999999,"[3, 4, 1, 4, 4, 2, 4, 2, 4, 3, 4, 0, 4, 4, 2, 4, 3, 4, 4, 4]",75,2048,34
792,2048,407.0,9994,78.12779499999999,"[3, 4, 1, 4, 4, 2, 4, 2, 4, 3, 4, 0, 4, 4, 2, 4, 3, 4, 4, 4]",75,2048,34
793,0,257.0,9994,78.2464403,"[0, 4, 0, 0, 4, 1, 1, 0, 3, 4, 3, 0, 2, 2, 3, 4, 4, 1, 2, 3]",75,2048,35
794,1,273.0,9996,78.366051,"[0, 4, 0, 0, 4, 1, 3, 0, 3, 4, 3, 0, 2, 2, 3, 4, 4, 1, 2, 3]",75,2048,35
795,2,289.0,9998,78.4938971,"[0, 4, 4, 0, 4, 1, 3, 0, 3, 4, 3, 0, 2, 2, 3, 4, 4, 1, 2, 3]",75,2048,35
796,4,289.0,10000,78.6281132,"[0, 4, 4, 0, 4, 1, 3, 0, 3, 4, 3, 0, 2, 2, 3, 4, 4, 1, 2, 3]",75,2048,35
797,8,300.0,10006,78.77229299999999,"[1, 4, 4, 0, 4, 1, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 1, 2, 3]",75,2048,35
798,16,353.0,10019,78.93908259999999,"[3, 4, 4, 1, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 3]",75,2048,35
799,32,353.0,10035,79.1827473,"[3, 4, 4, 1, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 3]",75,2048,35
800,64,362.0,10068,79.5201105,"[3, 4, 4, 1, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 4]",75,2048,35
801,128,368.0,10133,80.1399097,"[3, 4, 4, 2, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 4]",75,2048,35
802,256,368.0,10261,81.0604456,"[3, 4, 4, 2, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 4]",75,2048,35
803,512,368.0,10298,81.4178924,"[3, 4, 4, 2, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 4]",75,2048,35
804,1024,368.0,10298,81.4178924,"[3, 4, 4, 2, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 4]",75,2048,35
805,2048,368.0,10298,81.4178924,"[3, 4, 4, 2, 4, 4, 3, 0, 3, 4, 4, 0, 2, 2, 3, 4, 4, 2, 2, 4]",75,2048,35
806,0,234.0,10298,81.5394417,"[4, 0, 0, 4, 2, 1, 0, 2, 4, 2, 1, 1, 4, 3, 2, 1, 0, 0, 1, 4]",75,2048,36
807,1,266.0,10300,81.6716279,"[4, 0, 0, 4, 2, 1, 4, 2, 4, 2, 1, 1, 4, 3, 2, 1, 0, 0, 1, 4]",75,2048,36
808,2,266.0,10301,81.8038512,"[4, 0, 0, 4, 2, 1, 4, 2, 4, 2, 1, 1, 4, 3, 2, 1, 0, 0, 1, 4]",75,2048,36
809,4,288.0,10305,81.9348121,"[4, 2, 0, 4, 2, 1, 4, 2, 4, 2, 1, 1, 4, 3, 2, 1, 1, 0, 1, 4]",75,2048,36
810,8,306.0,10310,82.0935094,"[4, 2, 0, 4, 2, 3, 4, 2, 4, 2, 1, 1, 4, 3, 2, 1, 1, 0, 1, 4]",75,2048,36
811,16,329.0,10321,82.267804,"[4, 2, 0, 4, 2, 3, 4, 2, 4, 2, 2, 1, 4, 3, 2, 1, 3, 0, 2, 4]",75,2048,36
812,32,358.0,10341,82.4928916,"[4, 2, 0, 4, 2, 3, 4, 2, 4, 4, 2, 2, 4, 3, 2, 2, 3, 0, 4, 4]",75,2048,36
813,64,408.0,10378,82.84294,"[4, 2, 1, 4, 2, 3, 4, 4, 4, 4, 2, 3, 4, 3, 3, 4, 3, 0, 4, 4]",75,2048,36
814,128,415.0,10443,83.3849372,"[4, 3, 1, 4, 2, 3, 4, 4, 4, 4, 2, 3, 4, 3, 3, 4, 3, 0, 4, 4]",75,2048,36
815,256,415.0,10571,84.71470649999999,"[4, 3, 1, 4, 2, 3, 4, 4, 4, 4, 2, 3, 4, 3, 3, 4, 3, 0, 4, 4]",75,2048,36
816,512,415.0,10640,85.30080449999998,"[4, 3, 1, 4, 2, 3, 4, 4, 4, 4, 2, 3, 4, 3, 3, 4, 3, 0, 4, 4]",75,2048,36
817,1024,415.0,10640,85.30080449999998,"[4, 3, 1, 4, 2, 3, 4, 4, 4, 4, 2, 3, 4, 3, 3, 4, 3, 0, 4, 4]",75,2048,36
818,2048,415.0,10640,85.30080449999998,"[4, 3, 1, 4, 2, 3, 4, 4, 4, 4, 2, 3, 4, 3, 3, 4, 3, 0, 4, 4]",75,2048,36
819,0,228.0,10640,85.4217938,"[4, 0, 1, 3, 2, 1, 2, 4, 0, 4, 0, 1, 4, 3, 1, 0, 2, 0, 3, 0]",75,2048,37
820,1,228.0,10641,86.7940106,"[4, 0, 1, 3, 2, 1, 2, 4, 0, 4, 0, 1, 4, 3, 1, 0, 2, 0, 3, 0]",75,2048,37
821,2,231.0,10643,87.02401110000001,"[4, 0, 1, 3, 2, 1, 2, 4, 0, 4, 1, 1, 4, 3, 1, 0, 2, 0, 3, 0]",75,2048,37
822,4,234.0,10646,87.18961599999999,"[4, 0, 1, 3, 2, 1, 2, 4, 0, 4, 2, 1, 4, 3, 1, 0, 2, 0, 3, 0]",75,2048,37
823,8,291.0,10652,87.3542326,"[4, 0, 1, 3, 2, 1, 2, 4, 0, 4, 2, 1, 4, 3, 1, 3, 2, 0, 3, 3]",75,2048,37
824,16,328.0,10664,87.54751029999998,"[4, 0, 1, 3, 2, 1, 3, 4, 0, 4, 3, 1, 4, 3, 1, 4, 2, 4, 3, 3]",75,2048,37
825,32,372.0,10685,87.79330080000001,"[4, 0, 2, 3, 2, 1, 3, 4, 0, 4, 3, 4, 4, 3, 2, 4, 3, 4, 3, 3]",75,2048,37
826,64,417.0,10723,88.15578380000001,"[4, 1, 2, 3, 2, 3, 4, 4, 0, 4, 3, 4, 4, 3, 2, 4, 4, 4, 4, 3]",75,2048,37
827,128,435.0,10790,88.76909049999999,"[4, 1, 2, 4, 2, 3, 4, 4, 0, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4]",75,2048,37
828,256,435.0,10918,89.9078607,"[4, 1, 2, 4, 2, 3, 4, 4, 0, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4]",75,2048,37
829,512,435.0,10946,90.2841686,"[4, 1, 2, 4, 2, 3, 4, 4, 0, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4]",75,2048,37
830,1024,435.0,10946,90.2841686,"[4, 1, 2, 4, 2, 3, 4, 4, 0, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4]",75,2048,37
831,2048,435.0,10946,90.2841686,"[4, 1, 2, 4, 2, 3, 4, 4, 0, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4]",75,2048,37
832,0,300.0,10946,90.42483399999999,"[4, 0, 4, 1, 4, 1, 0, 4, 2, 3, 1, 2, 4, 3, 4, 1, 1, 2, 2, 4]",75,2048,38
833,1,300.0,10947,90.56892129999999,"[4, 0, 4, 1, 4, 1, 0, 4, 2, 3, 1, 2, 4, 3, 4, 1, 1, 2, 2, 4]",75,2048,38
834,2,300.0,10948,90.7067627,"[4, 0, 4, 1, 4, 1, 0, 4, 2, 3, 1, 2, 4, 3, 4, 1, 1, 2, 2, 4]",75,2048,38
835,4,300.0,10950,90.84713369999999,"[4, 0, 4, 1, 4, 1, 0, 4, 2, 3, 1, 2, 4, 3, 4, 1, 1, 2, 2, 4]",75,2048,38
836,8,307.0,10955,91.013739,"[4, 0, 4, 1, 4, 1, 0, 4, 2, 3, 1, 2, 4, 4, 4, 1, 1, 2, 2, 4]",75,2048,38
837,16,350.0,10966,91.19798289999999,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 1, 2, 4, 4, 4, 1, 4, 2, 2, 4]",75,2048,38
838,32,373.0,10984,91.4459629,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 2, 4]",75,2048,38
839,64,377.0,11017,91.8088538,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 3, 4]",75,2048,38
840,128,377.0,11081,92.68765079999999,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 3, 4]",75,2048,38
841,256,377.0,11188,93.641127,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 3, 4]",75,2048,38
842,512,377.0,11188,93.641127,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 3, 4]",75,2048,38
843,1024,377.0,11188,93.641127,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 3, 4]",75,2048,38
844,2048,377.0,11188,93.641127,"[4, 0, 4, 4, 4, 1, 0, 4, 3, 3, 2, 2, 4, 4, 4, 3, 4, 2, 3, 4]",75,2048,38
845,0,244.0,11188,93.7738423,"[0, 2, 4, 1, 2, 1, 3, 0, 3, 2, 2, 1, 4, 0, 4, 4, 2, 1, 2, 1]",75,2048,39
846,1,253.0,11190,93.93805780000001,"[0, 2, 4, 1, 2, 1, 3, 0, 3, 2, 2, 1, 4, 0, 4, 4, 2, 1, 2, 2]",75,2048,39
847,2,271.0,11192,94.08419489999999,"[0, 2, 4, 1, 2, 1, 3, 0, 3, 2, 2, 3, 4, 0, 4, 4, 2, 1, 2, 2]",75,2048,39
848,4,271.0,11194,94.23591029999999,"[0, 2, 4, 1, 2, 1, 3, 0, 3, 2, 2, 3, 4, 0, 4, 4, 2, 1, 2, 2]",75,2048,39
849,8,299.0,11200,94.4148239,"[3, 2, 4, 1, 2, 1, 3, 0, 3, 2, 2, 3, 4, 0, 4, 4, 2, 2, 2, 2]",75,2048,39
850,16,348.0,11212,94.61169,"[3, 2, 4, 3, 2, 1, 3, 0, 3, 2, 2, 3, 4, 3, 4, 4, 2, 4, 4, 2]",75,2048,39
851,32,382.0,11231,94.8755997,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 2, 2, 3, 4, 3, 4, 4, 3, 4, 4, 2]",75,2048,39
852,64,400.0,11264,95.28607290000001,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 2, 2, 3, 4, 3, 4, 4, 3, 4, 4, 4]",75,2048,39
853,128,401.0,11329,96.3072845,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 3, 2, 3, 4, 3, 4, 4, 3, 4, 4, 4]",75,2048,39
854,256,401.0,11457,97.3413641,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 3, 2, 3, 4, 3, 4, 4, 3, 4, 4, 4]",75,2048,39
855,512,401.0,11472,97.58213450000001,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 3, 2, 3, 4, 3, 4, 4, 3, 4, 4, 4]",75,2048,39
856,1024,401.0,11472,97.58213450000001,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 3, 2, 3, 4, 3, 4, 4, 3, 4, 4, 4]",75,2048,39
857,2048,401.0,11472,97.58213450000001,"[4, 2, 4, 3, 2, 3, 3, 0, 3, 3, 2, 3, 4, 3, 4, 4, 3, 4, 4, 4]",75,2048,39
858,0,201.0,11472,97.719926,"[0, 1, 4, 1, 1, 2, 3, 3, 3, 3, 0, 2, 2, 0, 3, 0, 0, 1, 1, 4]",75,2048,40
859,1,221.0,11474,97.8492236,"[0, 1, 4, 1, 1, 2, 3, 3, 3, 3, 0, 2, 4, 0, 3, 0, 0, 1, 1, 4]",75,2048,40
860,2,221.0,11475,97.9965003,"[0, 1, 4, 1, 1, 2, 3, 3, 3, 3, 0, 2, 4, 0, 3, 0, 0, 1, 1, 4]",75,2048,40
861,4,244.0,11479,98.14075899999999,"[0, 1, 4, 1, 1, 2, 3, 3, 3, 3, 0, 4, 4, 0, 4, 0, 0, 1, 1, 4]",75,2048,40
862,8,248.0,11484,98.29459089999999,"[0, 1, 4, 1, 1, 2, 3, 3, 3, 3, 0, 4, 4, 0, 4, 0, 0, 2, 1, 4]",75,2048,40
863,16,316.0,11496,98.4917435,"[0, 4, 4, 1, 2, 2, 4, 3, 3, 3, 0, 4, 4, 0, 4, 3, 0, 2, 1, 4]",75,2048,40
864,32,399.0,11518,98.72460159999999,"[0, 4, 4, 1, 4, 2, 4, 4, 3, 3, 3, 4, 4, 0, 4, 4, 4, 4, 1, 4]",75,2048,40
